,Direct Harassment corr coeff,Direct Harassment p-val,Hate Speech corr coeff,Hate Speech p-val,Others corr coeff,Others p-val,Sexual Harassment corr coeff,Sexual Harassment p-val,Toxic corr coeff,Toxic p-val,Trolling corr coeff,Trolling p-val
propn propn propn adj,,,,,,,,,,,,
propn propn propn emoji,,,,,,,,,,,,
propn propn propn intj,,,,,,,,,,,,
propn propn propn noun,,,,,,,,,,,,
propn propn propn num,,,,,,,,,,,,
propn propn propn propn,,,,,,,,,,,,
propn propn propn verb,,,,,,,,,,,,
propn propn verb,,,,,,,,,,,,
propn propn verb adj,,,,,,,,,,,,
propn propn verb noun,,,,,,,,,,,,
propn propn verb num,,,,,,,,,,,,
propn propn verb pron,,,,,,,,,,,,
propn propn verb propn,,,,,,,,,,,,
propn propn verb verb,,,,,,,,,,,,
propn verb,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
propn verb adj,,,,,,,,,,,,
propn verb adj noun,,,,,,,,,,,,
propn verb adj verb,,,,,,,,,,,,
propn verb adp,,,,,,,,,,,,
propn verb adp adj,,,,,,,,,,,,
propn verb adp noun,,,,,,,,,,,,
propn verb adp num,,,,,,,,,,,,
propn verb adp propn,,,,,,,,,,,,
propn verb adv,,,,,,,,,,,,
propn verb adv adj,,,,,,,,,,,,
propn verb adv adv,,,,,,,,,,,,
propn verb adv verb,,,,,,,,,,,,
propn verb noun,,,,,,,,,,,,
propn verb noun adj,,,,,,,,,,,,
propn verb noun adp,,,,,,,,,,,,
propn verb noun adv,,,,,,,,,,,,
propn verb noun noun,,,,,,,,,,,,
propn verb noun propn,,,,,,,,,,,,
propn verb noun verb,,,,,,,,,,,,
propn verb num,,,,,,,,,,,,
propn verb num noun,,,,,,,,,,,,
propn verb num num,,,,,,,,,,,,
propn verb num propn,,,,,,,,,,,,
propn verb pron,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
propn verb pron adj,,,,,,,,,,,,
propn verb pron adv,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
propn verb pron propn,,,,,,,,,,,,
propn verb pron verb,,,,,,,,,,,,
propn verb propn,,,,,,,,,,,,
propn verb propn adj,,,,,,,,,,,,
propn verb propn adv,,,,,,,,,,,,
propn verb propn noun,,,,,,,,,,,,
propn verb propn propn,,,,,,,,,,,,
propn verb propn verb,,,,,,,,,,,,
propn verb verb,,,,,,,,,,,,
propn verb verb adj,,,,,,,,,,,,
propn verb verb noun,,,,,,,,,,,,
propn verb verb propn,,,,,,,,,,,,
propn verb verb verb,,,,,,,,,,,,
verb adj,,,,,,,,,,,,
verb adj adj,,,,,,,,,,,,
verb adj adj noun,,,,,,,,,,,,
verb adj adj propn,,,,,,,,,,,,
verb adj adv,,,,,,,,,,,,
verb adj adv verb,,,,,,,,,,,,
verb adj emoji,,,,,,,,,,,,
verb adj emoji emoji,,,,,,,,,,,,
verb adj intj,,,,,,,,,,,,
verb adj noun,,,,,,,,,,,,
verb adj noun adj,,,,,,,,,,,,
verb adj noun adv,,,,,,,,,,,,
verb adj noun emoji,,,,,,,,,,,,
verb adj noun intj,,,,,,,,,,,,
verb adj noun noun,,,,,,,,,,,,
verb adj noun pron,,,,,,,,,,,,
verb adj noun propn,,,,,,,,,,,,
verb adj noun verb,,,,,,,,,,,,
verb adj num,,,,,,,,,,,,
verb adj num noun,,,,,,,,,,,,
verb adj pron,,,,,,,,,,,,
verb adj pron adv,,,,,,,,,,,,
verb adj pron verb,,,,,,,,,,,,
verb adj propn,,,,,,,,,,,,
verb adj propn adv,,,,,,,,,,,,
verb adj propn emoji,,,,,,,,,,,,
verb adj propn noun,,,,,,,,,,,,
verb adj propn propn,,,,,,,,,,,,
verb adj propn verb,,,,,,,,,,,,
verb adj verb,,,,,,,,,,,,
verb adj verb adj,,,,,,,,,,,,
verb adj verb noun,,,,,,,,,,,,
verb adj verb num,,,,,,,,,,,,
verb adj verb verb,,,,,,,,,,,,
verb adp,,,,,,,,,,,,
verb adp adj,,,,,,,,,,,,
verb adp adj adj,,,,,,,,,,,,
verb adp adj noun,,,,,,,,,,,,
verb adp adj num,,,,,,,,,,,,
verb adp adj propn,,,,,,,,,,,,
verb adp intj,,,,,,,,,,,,
verb adp intj noun,,,,,,,,,,,,
verb adp noun,,,,,,,,,,,,
verb adp noun noun,,,,,,,,,,,,
verb adp noun pron,,,,,,,,,,,,
verb adp noun verb,,,,,,,,,,,,
verb adp num,,,,,,,,,,,,
verb adp num noun,,,,,,,,,,,,
verb adp num verb,,,,,,,,,,,,
verb adp pron,,,,,,,,,,,,
verb adp pron verb,,,,,,,,,,,,
verb adp propn,,,,,,,,,,,,
verb adp propn adv,,,,,,,,,,,,
verb adp propn noun,,,,,,,,,,,,
verb adp propn pron,,,,,,,,,,,,
verb adp propn propn,,,,,,,,,,,,
verb adp propn verb,,,,,,,,,,,,
verb adp verb,,,,,,,,,,,,
verb adp verb adj,,,,,,,,,,,,
verb adp verb noun,,,,,,,,,,,,
verb adv,,,,,,,,,,,,
verb adv adj,,,,,,,,,,,,
verb adv adj adv,,,,,,,,,,,,
verb adv adj noun,,,,,,,,,,,,
verb adv adj pron,,,,,,,,,,,,
verb adv adj propn,,,,,,,,,,,,
verb adv adj verb,,,,,,,,,,,,
verb adv adv,,,,,,,,,,,,
verb adv adv noun,,,,,,,,,,,,
verb adv adv num,,,,,,,,,,,,
verb adv emoji,,,,,,,,,,,,
verb adv intj,,,,,,,,,,,,
verb adv intj verb,,,,,,,,,,,,
verb adv noun,,,,,,,,,,,,
verb adv noun propn,,,,,,,,,,,,
verb adv num,,,,,,,,,,,,
verb adv num noun,,,,,,,,,,,,
verb adv pron,,,,,,,,,,,,
verb adv pron verb,,,,,,,,,,,,
verb adv propn,,,,,,,,,,,,
verb adv propn emoji,,,,,,,,,,,,
verb adv propn propn,,,,,,,,,,,,
verb adv propn verb,,,,,,,,,,,,
verb adv verb,,,,,,,,,,,,
verb adv verb adj,,,,,,,,,,,,
verb adv verb adp,,,,,,,,,,,,
verb adv verb adv,,,,,,,,,,,,
verb adv verb emoji,,,,,,,,,,,,
verb adv verb noun,,,,,,,,,,,,
verb adv verb pron,,,,,,,,,,,,
verb adv verb verb,,,,,,,,,,,,
verb emoji,,,,,,,,,,,,
verb emoji emoji,,,,,,,,,,,,
verb emoji emoji emoji,,,,,,,,,,,,
verb emoji noun,,,,,,,,,,,,
verb emoji noun adj,,,,,,,,,,,,
verb emoji num,,,,,,,,,,,,
verb emoji num noun,,,,,,,,,,,,
verb emoji propn,,,,,,,,,,,,
verb emoji propn propn,,,,,,,,,,,,
verb intj,,,,,,,,,,,,
verb intj adv,,,,,,,,,,,,
verb intj adv adj,,,,,,,,,,,,
verb intj noun,,,,,,,,,,,,
verb intj noun noun,,,,,,,,,,,,
verb intj noun verb,,,,,,,,,,,,
verb intj num,,,,,,,,,,,,
verb intj num noun,,,,,,,,,,,,
verb intj propn,,,,,,,,,,,,
verb intj propn pron,,,,,,,,,,,,
verb intj verb,,,,,,,,,,,,
verb intj verb noun,,,,,,,,,,,,
verb noun,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,0.7745966692414834,0.07048399691021993,-0.3098386676965934,0.5501142545045465,0.46475800154489,0.3530568618495133
verb noun adj,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
verb noun adj adj,,,,,,,,,,,,
verb noun adj adv,,,,,,,,,,,,
verb noun adj noun,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
verb noun adj pron,,,,,,,,,,,,
verb noun adj propn,,,,,,,,,,,,
verb noun adj verb,,,,,,,,,,,,
verb noun adp,,,,,,,,,,,,
verb noun adp propn,,,,,,,,,,,,
verb noun adp verb,,,,,,,,,,,,
verb noun adv,,,,,,,,,,,,
verb noun adv adj,,,,,,,,,,,,
verb noun adv noun,,,,,,,,,,,,
verb noun adv pron,,,,,,,,,,,,
verb noun adv verb,,,,,,,,,,,,
verb noun emoji,,,,,,,,,,,,
verb noun emoji emoji,,,,,,,,,,,,
verb noun intj,,,,,,,,,,,,
verb noun intj verb,,,,,,,,,,,,
verb noun noun,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704
verb noun noun adj,,,,,,,,,,,,
verb noun noun adp,,,,,,,,,,,,
verb noun noun adv,,,,,,,,,,,,
verb noun noun emoji,,,,,,,,,,,,
verb noun noun intj,,,,,,,,,,,,
verb noun noun noun,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704
verb noun noun num,,,,,,,,,,,,
verb noun noun pron,,,,,,,,,,,,
verb noun noun propn,,,,,,,,,,,,
verb noun noun verb,,,,,,,,,,,,
verb noun num,,,,,,,,,,,,
verb noun num emoji,,,,,,,,,,,,
verb noun num noun,,,,,,,,,,,,
verb noun num num,,,,,,,,,,,,
verb noun num pron,,,,,,,,,,,,
verb noun num verb,,,,,,,,,,,,
verb noun pron,,,,,,,,,,,,
verb noun pron adj,,,,,,,,,,,,
verb noun pron adv,,,,,,,,,,,,
verb noun pron noun,,,,,,,,,,,,
verb noun pron num,,,,,,,,,,,,
verb noun pron verb,,,,,,,,,,,,
verb noun propn,,,,,,,,,,,,
verb noun propn noun,,,,,,,,,,,,
verb noun propn pron,,,,,,,,,,,,
verb noun propn propn,,,,,,,,,,,,
verb noun propn verb,,,,,,,,,,,,
verb noun verb,,,,,,,,,,,,
verb noun verb adj,,,,,,,,,,,,
verb noun verb adp,,,,,,,,,,,,
verb noun verb adv,,,,,,,,,,,,
verb noun verb intj,,,,,,,,,,,,
verb noun verb noun,,,,,,,,,,,,
verb noun verb num,,,,,,,,,,,,
verb noun verb pron,,,,,,,,,,,,
verb noun verb propn,,,,,,,,,,,,
verb noun verb verb,,,,,,,,,,,,
verb num,,,,,,,,,,,,
verb num adj,,,,,,,,,,,,
verb num adj noun,,,,,,,,,,,,
verb num emoji,,,,,,,,,,,,
verb num emoji emoji,,,,,,,,,,,,
verb num noun,,,,,,,,,,,,
verb num noun adj,,,,,,,,,,,,
verb num noun adv,,,,,,,,,,,,
verb num noun noun,,,,,,,,,,,,
verb num noun pron,,,,,,,,,,,,
verb num noun verb,,,,,,,,,,,,
verb num num,,,,,,,,,,,,
verb num num noun,,,,,,,,,,,,
verb num num num,,,,,,,,,,,,
verb num pron,,,,,,,,,,,,
verb num pron verb,,,,,,,,,,,,
verb num propn,,,,,,,,,,,,
verb num propn adj,,,,,,,,,,,,
verb num propn num,,,,,,,,,,,,
verb num verb,,,,,,,,,,,,
verb pron,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
verb pron adj,,,,,,,,,,,,
verb pron adj intj,,,,,,,,,,,,
verb pron adj noun,,,,,,,,,,,,
verb pron adj pron,,,,,,,,,,,,
verb pron adj propn,,,,,,,,,,,,
verb pron adj verb,,,,,,,,,,,,
verb pron adv,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
verb pron adv adj,,,,,,,,,,,,
verb pron adv adv,,,,,,,,,,,,
verb pron adv noun,,,,,,,,,,,,
verb pron adv pron,,,,,,,,,,,,
verb pron intj,,,,,,,,,,,,
verb pron intj propn,,,,,,,,,,,,
verb pron intj verb,,,,,,,,,,,,
verb pron noun,,,,,,,,,,,,
verb pron noun noun,,,,,,,,,,,,
verb pron noun pron,,,,,,,,,,,,
verb pron noun propn,,,,,,,,,,,,
verb pron noun verb,,,,,,,,,,,,
verb pron num,,,,,,,,,,,,
verb pron num noun,,,,,,,,,,,,
verb pron pron,,,,,,,,,,,,
verb pron pron verb,,,,,,,,,,,,
verb pron propn,,,,,,,,,,,,
verb pron propn propn,,,,,,,,,,,,
verb pron propn verb,,,,,,,,,,,,
verb pron verb,,,,,,,,,,,,
verb pron verb adj,,,,,,,,,,,,
verb pron verb adv,,,,,,,,,,,,
verb pron verb intj,,,,,,,,,,,,
verb pron verb noun,,,,,,,,,,,,
verb pron verb num,,,,,,,,,,,,
verb pron verb pron,,,,,,,,,,,,
verb pron verb propn,,,,,,,,,,,,
verb pron verb verb,,,,,,,,,,,,
verb propn,,,,,,,,,,,,
verb propn adj,,,,,,,,,,,,
verb propn adj adv,,,,,,,,,,,,
verb propn adj noun,,,,,,,,,,,,
verb propn adj propn,,,,,,,,,,,,
verb propn adp,,,,,,,,,,,,
verb propn adp adj,,,,,,,,,,,,
verb propn adv,,,,,,,,,,,,
verb propn adv noun,,,,,,,,,,,,
verb propn adv verb,,,,,,,,,,,,
verb propn emoji,,,,,,,,,,,,
verb propn intj,,,,,,,,,,,,
verb propn intj pron,,,,,,,,,,,,
verb propn intj verb,,,,,,,,,,,,
verb propn noun,,,,,,,,,,,,
verb propn noun adj,,,,,,,,,,,,
verb propn noun adv,,,,,,,,,,,,
verb propn noun emoji,,,,,,,,,,,,
verb propn noun noun,,,,,,,,,,,,
verb propn noun propn,,,,,,,,,,,,
verb propn noun verb,,,,,,,,,,,,
verb propn num,,,,,,,,,,,,
verb propn num noun,,,,,,,,,,,,
verb propn pron,,,,,,,,,,,,
verb propn pron adv,,,,,,,,,,,,
verb propn pron verb,,,,,,,,,,,,
verb propn propn,,,,,,,,,,,,
verb propn propn adj,,,,,,,,,,,,
verb propn propn adp,,,,,,,,,,,,
verb propn propn noun,,,,,,,,,,,,
verb propn propn pron,,,,,,,,,,,,
verb propn propn propn,,,,,,,,,,,,
verb propn propn verb,,,,,,,,,,,,
verb propn verb,,,,,,,,,,,,
verb propn verb adj,,,,,,,,,,,,
verb propn verb adv,,,,,,,,,,,,
verb propn verb noun,,,,,,,,,,,,
verb propn verb num,,,,,,,,,,,,
verb propn verb propn,,,,,,,,,,,,
verb propn verb verb,,,,,,,,,,,,
verb verb,,,,,,,,,,,,
verb verb adj,,,,,,,,,,,,
verb verb adj adj,,,,,,,,,,,,
verb verb adj emoji,,,,,,,,,,,,
verb verb adj noun,,,,,,,,,,,,
verb verb adj num,,,,,,,,,,,,
verb verb adj propn,,,,,,,,,,,,
verb verb adp,,,,,,,,,,,,
verb verb adp adj,,,,,,,,,,,,
verb verb adp num,,,,,,,,,,,,
verb verb adp pron,,,,,,,,,,,,
verb verb adp propn,,,,,,,,,,,,
verb verb adv,,,,,,,,,,,,
verb verb adv adj,,,,,,,,,,,,
verb verb adv adv,,,,,,,,,,,,
verb verb adv emoji,,,,,,,,,,,,
verb verb adv noun,,,,,,,,,,,,
verb verb adv pron,,,,,,,,,,,,
verb verb adv verb,,,,,,,,,,,,
verb verb intj,,,,,,,,,,,,
verb verb intj propn,,,,,,,,,,,,
verb verb intj verb,,,,,,,,,,,,
verb verb noun,,,,,,,,,,,,
verb verb noun adj,,,,,,,,,,,,
verb verb noun adp,,,,,,,,,,,,
verb verb noun adv,,,,,,,,,,,,
verb verb noun emoji,,,,,,,,,,,,
verb verb noun intj,,,,,,,,,,,,
verb verb noun noun,,,,,,,,,,,,
verb verb noun num,,,,,,,,,,,,
verb verb noun pron,,,,,,,,,,,,
verb verb noun propn,,,,,,,,,,,,
verb verb noun verb,,,,,,,,,,,,
verb verb num,,,,,,,,,,,,
verb verb num noun,,,,,,,,,,,,
verb verb pron,,,,,,,,,,,,
verb verb pron adj,,,,,,,,,,,,
verb verb pron adv,,,,,,,,,,,,
verb verb pron intj,,,,,,,,,,,,
verb verb pron noun,,,,,,,,,,,,
verb verb pron propn,,,,,,,,,,,,
verb verb pron verb,,,,,,,,,,,,
verb verb propn,,,,,,,,,,,,
verb verb propn adj,,,,,,,,,,,,
verb verb propn noun,,,,,,,,,,,,
verb verb propn num,,,,,,,,,,,,
verb verb propn pron,,,,,,,,,,,,
verb verb propn propn,,,,,,,,,,,,
verb verb propn verb,,,,,,,,,,,,
verb verb verb,,,,,,,,,,,,
verb verb verb adp,,,,,,,,,,,,
verb verb verb adv,,,,,,,,,,,,
verb verb verb noun,,,,,,,,,,,,
verb verb verb num,,,,,,,,,,,,
verb verb verb pron,,,,,,,,,,,,
verb verb verb verb,,,,,,,,,,,,
