,Direct Harassment corr coeff,Direct Harassment p-val,Hate Speech corr coeff,Hate Speech p-val,Others corr coeff,Others p-val,Sexual Harassment corr coeff,Sexual Harassment p-val,Toxic corr coeff,Toxic p-val,Trolling corr coeff,Trolling p-val
noun cconj propn noun,,,,,,,,,,,,
noun cconj propn propn,,,,,,,,,,,,
noun cconj propn punct,,,,,,,,,,,,
noun cconj sconj,,,,,,,,,,,,
noun cconj sconj aux,,,,,,,,,,,,
noun cconj verb,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,0.7745966692414834,0.07048399691021993,0.46475800154489,0.3530568618495133
noun cconj verb adj,,,,,,,,,,,,
noun cconj verb adp,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
noun cconj verb adv,,,,,,,,,,,,
noun cconj verb cconj,,,,,,,,,,,,
noun cconj verb det,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704
noun cconj verb noun,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704
noun cconj verb pron,,,,,,,,,,,,
noun cconj verb propn,,,,,,,,,,,,
noun cconj verb punct,,,,,,,,,,,,
noun cconj verb sconj,,,,,,,,,,,,
noun cconj verb verb,,,,,,,,,,,,
noun det,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
noun det adj,,,,,,,,,,,,
noun det adj noun,,,,,,,,,,,,
noun det adj num,,,,,,,,,,,,
noun det adv,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
noun det adv verb,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
noun det aux,,,,,,,,,,,,
noun det aux aux,,,,,,,,,,,,
noun det aux det,,,,,,,,,,,,
noun det aux noun,,,,,,,,,,,,
noun det aux propn,,,,,,,,,,,,
noun det aux verb,,,,,,,,,,,,
noun det det,,,,,,,,,,,,
noun det det noun,,,,,,,,,,,,
noun det noun,,,,,,,,,,,,
noun det noun adj,,,,,,,,,,,,
noun det noun adp,,,,,,,,,,,,
noun det noun adv,,,,,,,,,,,,
noun det noun aux,,,,,,,,,,,,
noun det noun noun,,,,,,,,,,,,
noun det noun pron,,,,,,,,,,,,
noun det noun punct,,,,,,,,,,,,
noun det noun verb,,,,,,,,,,,,
noun det num,,,,,,,,,,,,
noun det num noun,,,,,,,,,,,,
noun det pron,,,,,,,,,,,,
noun det pron adv,,,,,,,,,,,,
noun det pron aux,,,,,,,,,,,,
noun det pron verb,,,,,,,,,,,,
noun det propn,,,,,,,,,,,,
noun det propn adp,,,,,,,,,,,,
noun det propn aux,,,,,,,,,,,,
noun det propn noun,,,,,,,,,,,,
noun det propn propn,,,,,,,,,,,,
noun det propn punct,,,,,,,,,,,,
noun det propn verb,,,,,,,,,,,,
noun det punct,,,,,,,,,,,,
noun det punct pron,,,,,,,,,,,,
noun det verb,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
noun det verb adj,,,,,,,,,,,,
noun det verb adp,,,,,,,,,,,,
noun det verb adv,,,,,,,,,,,,
noun det verb det,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
noun det verb noun,,,,,,,,,,,,
noun det verb pron,,,,,,,,,,,,
noun det verb verb,,,,,,,,,,,,
noun emoji,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
noun emoji adv,,,,,,,,,,,,
noun emoji adv emoji,,,,,,,,,,,,
noun emoji cconj,,,,,,,,,,,,
noun emoji cconj emoji,,,,,,,,,,,,
noun emoji cconj intj,,,,,,,,,,,,
noun emoji det,,,,,,,,,,,,
noun emoji det emoji,,,,,,,,,,,,
noun emoji emoji,,,,,,,,,,,,
noun emoji emoji emoji,,,,,,,,,,,,
noun emoji emoji noun,,,,,,,,,,,,
noun emoji emoji num,,,,,,,,,,,,
noun emoji intj,,,,,,,,,,,,
noun emoji intj verb,,,,,,,,,,,,
noun emoji pron,,,,,,,,,,,,
noun emoji pron aux,,,,,,,,,,,,
noun emoji propn,,,,,,,,,,,,
noun emoji propn aux,,,,,,,,,,,,
noun emoji punct,,,,,,,,,,,,
noun intj,,,,,,,,,,,,
noun intj aux,,,,,,,,,,,,
noun intj aux verb,,,,,,,,,,,,
noun intj det,,,,,,,,,,,,
noun intj det aux,,,,,,,,,,,,
noun intj pron,,,,,,,,,,,,
noun intj pron adv,,,,,,,,,,,,
noun intj pron aux,,,,,,,,,,,,
noun intj pron verb,,,,,,,,,,,,
noun intj propn,,,,,,,,,,,,
noun intj propn emoji,,,,,,,,,,,,
noun intj punct,,,,,,,,,,,,
noun intj punct pron,,,,,,,,,,,,
noun intj verb,,,,,,,,,,,,
noun intj verb adj,,,,,,,,,,,,
noun intj verb adp,,,,,,,,,,,,
noun intj verb cconj,,,,,,,,,,,,
noun intj verb det,,,,,,,,,,,,
noun intj verb emoji,,,,,,,,,,,,
noun intj verb pron,,,,,,,,,,,,
noun intj verb propn,,,,,,,,,,,,
noun noun,0.13284223283101432,0.8019087881019875,0.6642111641550715,0.15020042233101136,-0.5313689313240573,0.27796339331848685,-0.5313689313240573,0.27796339331848685,0.3985266984930429,0.43385766067017734,-0.13284223283101432,0.8019087881019875
noun noun adj,,,,,,,,,,,,
noun noun adj adp,,,,,,,,,,,,
noun noun adj noun,,,,,,,,,,,,
noun noun adj pron,,,,,,,,,,,,
noun noun adp,,,,,,,,,,,,
noun noun adp adj,,,,,,,,,,,,
noun noun adp adp,,,,,,,,,,,,
noun noun adp adv,,,,,,,,,,,,
noun noun adp det,,,,,,,,,,,,
noun noun adp noun,,,,,,,,,,,,
noun noun adp num,,,,,,,,,,,,
noun noun adp pron,,,,,,,,,,,,
noun noun adp propn,,,,,,,,,,,,
noun noun adp punct,,,,,,,,,,,,
noun noun adp verb,,,,,,,,,,,,
noun noun adv,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
noun noun adv adp,,,,,,,,,,,,
noun noun adv adv,,,,,,,,,,,,
noun noun adv aux,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
noun noun adv emoji,,,,,,,,,,,,
noun noun adv intj,,,,,,,,,,,,
noun noun adv noun,,,,,,,,,,,,
noun noun adv pron,,,,,,,,,,,,
noun noun adv punct,,,,,,,,,,,,
noun noun adv verb,,,,,,,,,,,,
noun noun aux,,,,,,,,,,,,
noun noun aux adj,,,,,,,,,,,,
noun noun aux adp,,,,,,,,,,,,
noun noun aux adv,,,,,,,,,,,,
noun noun aux aux,,,,,,,,,,,,
noun noun aux det,,,,,,,,,,,,
noun noun aux noun,,,,,,,,,,,,
noun noun aux pron,,,,,,,,,,,,
noun noun aux verb,,,,,,,,,,,,
noun noun cconj,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704
noun noun cconj adj,,,,,,,,,,,,
noun noun cconj adp,,,,,,,,,,,,
noun noun cconj noun,,,,,,,,,,,,
noun noun cconj pron,,,,,,,,,,,,
noun noun cconj verb,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704
noun noun det,,,,,,,,,,,,
noun noun det adj,,,,,,,,,,,,
noun noun det aux,,,,,,,,,,,,
noun noun det noun,,,,,,,,,,,,
noun noun det pron,,,,,,,,,,,,
noun noun det propn,,,,,,,,,,,,
noun noun det verb,,,,,,,,,,,,
noun noun emoji,,,,,,,,,,,,
noun noun emoji emoji,,,,,,,,,,,,
noun noun emoji punct,,,,,,,,,,,,
noun noun intj,,,,,,,,,,,,
noun noun noun,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
noun noun noun adj,,,,,,,,,,,,
noun noun noun adp,,,,,,,,,,,,
noun noun noun adv,,,,,,,,,,,,
noun noun noun aux,,,,,,,,,,,,
noun noun noun cconj,,,,,,,,,,,,
noun noun noun det,,,,,,,,,,,,
noun noun noun emoji,,,,,,,,,,,,
noun noun noun noun,,,,,,,,,,,,
noun noun noun num,,,,,,,,,,,,
noun noun noun propn,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
noun noun noun punct,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
noun noun noun sconj,,,,,,,,,,,,
noun noun noun verb,,,,,,,,,,,,
noun noun num,,,,,,,,,,,,
noun noun num adp,,,,,,,,,,,,
noun noun num aux,,,,,,,,,,,,
noun noun num punct,,,,,,,,,,,,
noun noun pron,,,,,,,,,,,,
noun noun pron aux,,,,,,,,,,,,
noun noun pron noun,,,,,,,,,,,,
noun noun pron pron,,,,,,,,,,,,
noun noun pron propn,,,,,,,,,,,,
noun noun pron verb,,,,,,,,,,,,
noun noun propn,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
noun noun propn adj,,,,,,,,,,,,
noun noun propn adv,,,,,,,,,,,,
noun noun propn emoji,,,,,,,,,,,,
noun noun propn noun,,,,,,,,,,,,
noun noun propn num,,,,,,,,,,,,
noun noun propn propn,,,,,,,,,,,,
noun noun propn punct,,,,,,,,,,,,
noun noun propn verb,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
noun noun punct,0.3985266984930429,0.43385766067017734,-0.13284223283101432,0.8019087881019875,-0.5313689313240573,0.27796339331848685,-0.5313689313240573,0.27796339331848685,0.6642111641550715,0.15020042233101136,0.13284223283101432,0.8019087881019875
noun noun punct adj,,,,,,,,,,,,
noun noun punct adv,,,,,,,,,,,,
noun noun punct cconj,,,,,,,,,,,,
noun noun punct det,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704
noun noun punct emoji,,,,,,,,,,,,
noun noun punct noun,,,,,,,,,,,,
noun noun punct pron,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
noun noun punct propn,,,,,,,,,,,,
noun noun punct punct,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
noun noun punct verb,,,,,,,,,,,,
noun noun sconj,,,,,,,,,,,,
noun noun sconj adp,,,,,,,,,,,,
noun noun sconj det,,,,,,,,,,,,
noun noun sconj pron,,,,,,,,,,,,
noun noun verb,,,,,,,,,,,,
noun noun verb adj,,,,,,,,,,,,
noun noun verb adp,,,,,,,,,,,,
noun noun verb adv,,,,,,,,,,,,
noun noun verb cconj,,,,,,,,,,,,
noun noun verb det,,,,,,,,,,,,
noun noun verb emoji,,,,,,,,,,,,
noun noun verb noun,,,,,,,,,,,,
noun noun verb pron,,,,,,,,,,,,
noun noun verb propn,,,,,,,,,,,,
noun noun verb punct,,,,,,,,,,,,
noun noun verb verb,,,,,,,,,,,,
noun num,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
noun num adj,,,,,,,,,,,,
noun num adj noun,,,,,,,,,,,,
noun num adp,,,,,,,,,,,,
noun num adp det,,,,,,,,,,,,
noun num adp pron,,,,,,,,,,,,
noun num aux,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
noun num aux adj,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
noun num aux pron,,,,,,,,,,,,
noun num noun,,,,,,,,,,,,
noun num noun adv,,,,,,,,,,,,
noun num noun noun,,,,,,,,,,,,
noun num noun pron,,,,,,,,,,,,
noun num pron,,,,,,,,,,,,
noun num pron adj,,,,,,,,,,,,
noun num punct,,,,,,,,,,,,
noun num punct adv,,,,,,,,,,,,
noun num punct det,,,,,,,,,,,,
noun pron,-0.5313689313240573,0.27796339331848685,0.6642111641550715,0.15020042233101136,-0.5313689313240573,0.27796339331848685,-0.13284223283101432,0.8019087881019875,0.3985266984930429,0.43385766067017734,0.13284223283101432,0.8019087881019875
noun pron adj,,,,,,,,,,,,
noun pron adj noun,,,,,,,,,,,,
noun pron adj pron,,,,,,,,,,,,
noun pron adj sconj,,,,,,,,,,,,
noun pron adv,,,,,,,,,,,,
noun pron adv adj,,,,,,,,,,,,
noun pron adv adv,,,,,,,,,,,,
noun pron adv aux,,,,,,,,,,,,
noun pron adv verb,,,,,,,,,,,,
noun pron aux,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
noun pron aux adj,,,,,,,,,,,,
noun pron aux adp,,,,,,,,,,,,
noun pron aux adv,,,,,,,,,,,,
noun pron aux aux,,,,,,,,,,,,
noun pron aux noun,,,,,,,,,,,,
noun pron aux num,,,,,,,,,,,,
noun pron aux pron,,,,,,,,,,,,
noun pron aux propn,,,,,,,,,,,,
noun pron aux punct,,,,,,,,,,,,
noun pron aux verb,,,,,,,,,,,,
noun pron det,,,,,,,,,,,,
noun pron det adj,,,,,,,,,,,,
noun pron det noun,,,,,,,,,,,,
noun pron det verb,,,,,,,,,,,,
noun pron emoji,,,,,,,,,,,,
noun pron emoji emoji,,,,,,,,,,,,
noun pron noun,-0.4242640687119286,0.40178766311618047,0.7071067811865477,0.11611652351681541,-0.4242640687119286,0.40178766311618047,0.28284271247461906,0.5870496397870562,-0.4242640687119286,0.40178766311618047,0.28284271247461906,0.5870496397870562
noun pron noun adv,,,,,,,,,,,,
noun pron noun aux,,,,,,,,,,,,
noun pron noun cconj,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
noun pron noun det,,,,,,,,,,,,
noun pron noun pron,,,,,,,,,,,,
noun pron noun punct,,,,,,,,,,,,
noun pron noun verb,-0.316227766016838,0.5414697392755848,-0.316227766016838,0.5414697392755848,-0.316227766016838,0.5414697392755848,0.632455532033676,0.1778078083562211,-0.316227766016838,0.5414697392755848,0.632455532033676,0.1778078083562211
noun pron num,,,,,,,,,,,,
noun pron num noun,,,,,,,,,,,,
noun pron pron,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704
noun pron pron aux,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704
noun pron propn,,,,,,,,,,,,
noun pron propn adv,,,,,,,,,,,,
noun pron propn pron,,,,,,,,,,,,
noun pron propn verb,,,,,,,,,,,,
noun pron punct,,,,,,,,,,,,
noun pron punct propn,,,,,,,,,,,,
noun pron verb,-0.3098386676965934,0.5501142545045465,0.46475800154489,0.3530568618495133,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,0.7745966692414834,0.07048399691021993,-0.3098386676965934,0.5501142545045465
noun pron verb adj,,,,,,,,,,,,
noun pron verb adp,-0.316227766016838,0.5414697392755848,0.632455532033676,0.1778078083562211,-0.316227766016838,0.5414697392755848,-0.316227766016838,0.5414697392755848,0.632455532033676,0.1778078083562211,-0.316227766016838,0.5414697392755848
noun pron verb adv,,,,,,,,,,,,
noun pron verb aux,,,,,,,,,,,,
noun pron verb cconj,,,,,,,,,,,,
noun pron verb det,,,,,,,,,,,,
noun pron verb emoji,,,,,,,,,,,,
noun pron verb intj,,,,,,,,,,,,
noun pron verb noun,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704
noun pron verb pron,-0.3098386676965934,0.5501142545045465,0.7745966692414834,0.07048399691021993,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,0.46475800154489,0.3530568618495133,-0.3098386676965934,0.5501142545045465
noun pron verb propn,,,,,,,,,,,,
noun pron verb punct,,,,,,,,,,,,
noun pron verb sconj,,,,,,,,,,,,
noun pron verb verb,,,,,,,,,,,,
noun propn,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
noun propn adj,,,,,,,,,,,,
noun propn adj punct,,,,,,,,,,,,
noun propn adp,,,,,,,,,,,,
noun propn adp noun,,,,,,,,,,,,
noun propn adp propn,,,,,,,,,,,,
noun propn adv,,,,,,,,,,,,
noun propn adv adj,,,,,,,,,,,,
noun propn adv adv,,,,,,,,,,,,
noun propn adv pron,,,,,,,,,,,,
noun propn aux,,,,,,,,,,,,
noun propn aux det,,,,,,,,,,,,
noun propn aux pron,,,,,,,,,,,,
noun propn aux verb,,,,,,,,,,,,
noun propn cconj,,,,,,,,,,,,
noun propn cconj det,,,,,,,,,,,,
noun propn det,,,,,,,,,,,,
noun propn det propn,,,,,,,,,,,,
noun propn emoji,,,,,,,,,,,,
noun propn emoji emoji,,,,,,,,,,,,
noun propn intj,,,,,,,,,,,,
noun propn intj intj,,,,,,,,,,,,
noun propn intj punct,,,,,,,,,,,,
noun propn intj verb,,,,,,,,,,,,
noun propn noun,,,,,,,,,,,,
noun propn noun cconj,,,,,,,,,,,,
noun propn noun det,,,,,,,,,,,,
noun propn noun emoji,,,,,,,,,,,,
noun propn noun intj,,,,,,,,,,,,
noun propn noun noun,,,,,,,,,,,,
noun propn noun pron,,,,,,,,,,,,
noun propn noun propn,,,,,,,,,,,,
noun propn noun verb,,,,,,,,,,,,
noun propn num,,,,,,,,,,,,
noun propn num emoji,,,,,,,,,,,,
noun propn pron,,,,,,,,,,,,
noun propn pron aux,,,,,,,,,,,,
noun propn pron verb,,,,,,,,,,,,
noun propn propn,,,,,,,,,,,,
noun propn propn adv,,,,,,,,,,,,
noun propn propn aux,,,,,,,,,,,,
noun propn propn emoji,,,,,,,,,,,,
noun propn propn pron,,,,,,,,,,,,
noun propn propn propn,,,,,,,,,,,,
noun propn punct,,,,,,,,,,,,
noun propn punct adj,,,,,,,,,,,,
noun propn punct cconj,,,,,,,,,,,,
noun propn punct noun,,,,,,,,,,,,
noun propn punct pron,,,,,,,,,,,,
noun propn punct punct,,,,,,,,,,,,
noun propn verb,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
noun propn verb adj,,,,,,,,,,,,
noun propn verb adp,,,,,,,,,,,,
noun propn verb noun,,,,,,,,,,,,
noun propn verb propn,,,,,,,,,,,,
noun punct,0.13284223283101432,0.8019087881019875,-0.13284223283101432,0.8019087881019875,-0.5313689313240573,0.27796339331848685,-0.5313689313240573,0.27796339331848685,0.6642111641550715,0.15020042233101136,0.3985266984930429,0.43385766067017734
noun punct adj,,,,,,,,,,,,
noun punct adj aux,,,,,,,,,,,,
noun punct adj noun,,,,,,,,,,,,
noun punct adj propn,,,,,,,,,,,,
noun punct adj punct,,,,,,,,,,,,
noun punct adp,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
noun punct adp adp,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
noun punct adp adv,,,,,,,,,,,,
noun punct adp det,,,,,,,,,,,,
noun punct adp pron,,,,,,,,,,,,
noun punct adp propn,,,,,,,,,,,,
noun punct adv,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704
noun punct adv adj,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704
noun punct adv adv,,,,,,,,,,,,
noun punct adv aux,,,,,,,,,,,,
noun punct adv det,,,,,,,,,,,,
noun punct adv intj,,,,,,,,,,,,
noun punct adv noun,,,,,,,,,,,,
noun punct adv pron,,,,,,,,,,,,
noun punct adv propn,,,,,,,,,,,,
noun punct adv verb,,,,,,,,,,,,
noun punct aux,,,,,,,,,,,,
noun punct aux noun,,,,,,,,,,,,
noun punct aux pron,,,,,,,,,,,,
noun punct aux propn,,,,,,,,,,,,
noun punct aux verb,,,,,,,,,,,,
noun punct cconj,,,,,,,,,,,,
noun punct cconj adv,,,,,,,,,,,,
noun punct cconj det,,,,,,,,,,,,
noun punct cconj noun,,,,,,,,,,,,
noun punct cconj pron,,,,,,,,,,,,
noun punct cconj propn,,,,,,,,,,,,
noun punct cconj verb,,,,,,,,,,,,
noun punct det,0.46475800154489,0.3530568618495133,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,0.7745966692414834,0.07048399691021993,-0.3098386676965934,0.5501142545045465
noun punct det adj,,,,,,,,,,,,
noun punct det adp,,,,,,,,,,,,
noun punct det aux,,,,,,,,,,,,
noun punct det noun,0.46475800154489,0.3530568618495133,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,0.7745966692414834,0.07048399691021993,-0.3098386676965934,0.5501142545045465
noun punct det pron,,,,,,,,,,,,
noun punct det propn,,,,,,,,,,,,
noun punct det punct,,,,,,,,,,,,
noun punct det verb,,,,,,,,,,,,
noun punct emoji,,,,,,,,,,,,
noun punct emoji emoji,,,,,,,,,,,,
noun punct intj,,,,,,,,,,,,
noun punct intj propn,,,,,,,,,,,,
noun punct intj punct,,,,,,,,,,,,
noun punct noun,-0.3098386676965934,0.5501142545045465,0.7745966692414834,0.07048399691021993,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,0.46475800154489,0.3530568618495133,-0.3098386676965934,0.5501142545045465
noun punct noun adj,,,,,,,,,,,,
noun punct noun adp,,,,,,,,,,,,
noun punct noun adv,,,,,,,,,,,,
noun punct noun aux,,,,,,,,,,,,
noun punct noun cconj,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704
noun punct noun det,,,,,,,,,,,,
noun punct noun noun,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
noun punct noun punct,,,,,,,,,,,,
noun punct noun verb,,,,,,,,,,,,
noun punct num,,,,,,,,,,,,
noun punct num adp,,,,,,,,,,,,
noun punct num noun,,,,,,,,,,,,
noun punct pron,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
noun punct pron adj,,,,,,,,,,,,
noun punct pron adp,,,,,,,,,,,,
noun punct pron adv,,,,,,,,,,,,
noun punct pron aux,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
noun punct pron det,,,,,,,,,,,,
noun punct pron noun,,,,,,,,,,,,
noun punct pron punct,,,,,,,,,,,,
noun punct pron verb,,,,,,,,,,,,
noun punct propn,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,0.7745966692414834,0.07048399691021993,0.46475800154489,0.3530568618495133
noun punct propn adv,,,,,,,,,,,,
noun punct propn aux,,,,,,,,,,,,
noun punct propn cconj,,,,,,,,,,,,
noun punct propn emoji,,,,,,,,,,,,
noun punct propn intj,,,,,,,,,,,,
noun punct propn noun,,,,,,,,,,,,
noun punct propn pron,,,,,,,,,,,,
noun punct propn propn,,,,,,,,,,,,
noun punct propn punct,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
noun punct propn verb,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
noun punct punct,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
noun punct punct det,,,,,,,,,,,,
noun punct punct emoji,,,,,,,,,,,,
noun punct punct pron,,,,,,,,,,,,
noun punct punct punct,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
noun punct punct sconj,,,,,,,,,,,,
noun punct punct verb,,,,,,,,,,,,
noun punct sconj,,,,,,,,,,,,
noun punct sconj adj,,,,,,,,,,,,
noun punct sconj adp,,,,,,,,,,,,
noun punct sconj det,,,,,,,,,,,,
noun punct sconj pron,,,,,,,,,,,,
noun punct sconj verb,,,,,,,,,,,,
noun punct verb,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
noun punct verb adj,,,,,,,,,,,,
noun punct verb adp,,,,,,,,,,,,
noun punct verb adv,,,,,,,,,,,,
noun punct verb cconj,,,,,,,,,,,,
noun punct verb det,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
noun punct verb noun,,,,,,,,,,,,
noun punct verb num,,,,,,,,,,,,
noun punct verb pron,,,,,,,,,,,,
noun punct verb punct,,,,,,,,,,,,
noun punct verb sconj,,,,,,,,,,,,
noun punct verb verb,,,,,,,,,,,,
noun sconj,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
noun sconj adj,,,,,,,,,,,,
noun sconj adj aux,,,,,,,,,,,,
noun sconj adp,,,,,,,,,,,,
noun sconj adp adv,,,,,,,,,,,,
noun sconj adp det,,,,,,,,,,,,
noun sconj adp noun,,,,,,,,,,,,
