,Direct Harassment corr coeff,Direct Harassment p-val,Hate Speech corr coeff,Hate Speech p-val,Others corr coeff,Others p-val,Sexual Harassment corr coeff,Sexual Harassment p-val,Toxic corr coeff,Toxic p-val,Trolling corr coeff,Trolling p-val
adj adv verb noun,-0.3098386676965934,0.5501142545045465,0.7745966692414834,0.07048399691021993,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,0.46475800154489,0.3530568618495133
adj adv verb num,,,,,,,,,,,,
adj adv verb propn,,,,,,,,,,,,
adj adv verb verb,,,,,,,,,,,,
adj emoji,0.39279220242478635,0.4411128091213043,0.6546536707079772,0.15830242337545783,-0.39279220242478635,0.4411128091213043,-0.6546536707079772,0.15830242337545783,-0.13093073414159545,0.8047261622231061,0.13093073414159545,0.8047261622231061
adj emoji adj,,,,,,,,,,,,
adj emoji adj propn,,,,,,,,,,,,
adj emoji emoji,0.3985266984930429,0.43385766067017734,0.6642111641550715,0.15020042233101136,-0.5313689313240573,0.27796339331848685,-0.5313689313240573,0.27796339331848685,-0.13284223283101432,0.8019087881019875,0.13284223283101432,0.8019087881019875
adj emoji emoji adj,,,,,,,,,,,,
adj emoji emoji emoji,0.3985266984930429,0.43385766067017734,0.6642111641550715,0.15020042233101136,-0.5313689313240573,0.27796339331848685,-0.5313689313240573,0.27796339331848685,-0.13284223283101432,0.8019087881019875,0.13284223283101432,0.8019087881019875
adj emoji emoji noun,,,,,,,,,,,,
adj emoji emoji propn,,,,,,,,,,,,
adj emoji noun,,,,,,,,,,,,
adj emoji noun emoji,,,,,,,,,,,,
adj emoji noun noun,,,,,,,,,,,,
adj emoji noun num,,,,,,,,,,,,
adj emoji noun propn,,,,,,,,,,,,
adj emoji noun verb,,,,,,,,,,,,
adj emoji propn,-0.3098386676965934,0.5501142545045465,0.46475800154489,0.3530568618495133,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,0.7745966692414834,0.07048399691021993
adj emoji propn emoji,,,,,,,,,,,,
adj emoji propn num,,,,,,,,,,,,
adj emoji propn propn,-0.3098386676965934,0.5501142545045465,0.46475800154489,0.3530568618495133,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,0.7745966692414834,0.07048399691021993
adj emoji propn verb,,,,,,,,,,,,
adj emoji verb,,,,,,,,,,,,
adj emoji verb emoji,,,,,,,,,,,,
adj emoji verb noun,,,,,,,,,,,,
adj intj,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
adj intj adv,,,,,,,,,,,,
adj intj adv verb,,,,,,,,,,,,
adj intj noun,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
adj intj noun noun,,,,,,,,,,,,
adj intj noun verb,,,,,,,,,,,,
adj intj propn,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
adj intj propn propn,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
adj intj verb,,,,,,,,,,,,
adj intj verb adj,,,,,,,,,,,,
adj intj verb noun,,,,,,,,,,,,
adj intj verb propn,,,,,,,,,,,,
adj noun,0.39279220242478635,0.4411128091213043,0.6546536707079772,0.15830242337545783,-0.39279220242478635,0.4411128091213043,-0.6546536707079772,0.15830242337545783,0.13093073414159545,0.8047261622231061,-0.13093073414159545,0.8047261622231061
adj noun adj,0.13093073414159545,0.8047261622231061,0.6546536707079772,0.15830242337545783,-0.6546536707079772,0.15830242337545783,-0.13093073414159545,0.8047261622231061,-0.39279220242478635,0.4411128091213043,0.39279220242478635,0.4411128091213043
adj noun adj adj,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
adj noun adj adp,,,,,,,,,,,,
adj noun adj adv,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
adj noun adj emoji,,,,,,,,,,,,
adj noun adj noun,0.0,1.0,0.674199862463242,0.14192744777405547,-0.5393598899705937,0.2694125126761958,0.0,1.0,-0.5393598899705937,0.2694125126761958,0.40451991747794525,0.42631720794036876
adj noun adj num,,,,,,,,,,,,
adj noun adj pron,-0.41736500618415145,0.4103036364236828,0.6956083436402525,0.12487982574290808,-0.41736500618415145,0.4103036364236828,-0.41736500618415145,0.4103036364236828,0.41736500618415145,0.4103036364236828,0.1391216687280505,0.7926638356375505
adj noun adj propn,-0.3098386676965934,0.5501142545045465,0.46475800154489,0.3530568618495133,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,0.7745966692414834,0.07048399691021993
adj noun adj verb,,,,,,,,,,,,
adj noun adp,0.6642111641550715,0.15020042233101136,0.13284223283101432,0.8019087881019875,-0.5313689313240573,0.27796339331848685,-0.5313689313240573,0.27796339331848685,-0.13284223283101432,0.8019087881019875,0.3985266984930429,0.43385766067017734
adj noun adp adj,0.316227766016838,0.5414697392755848,0.316227766016838,0.5414697392755848,-0.632455532033676,0.1778078083562211,-0.632455532033676,0.1778078083562211,0.316227766016838,0.5414697392755848,0.316227766016838,0.5414697392755848
adj noun adp adv,0.632455532033676,0.1778078083562211,-0.316227766016838,0.5414697392755848,-0.316227766016838,0.5414697392755848,-0.316227766016838,0.5414697392755848,-0.316227766016838,0.5414697392755848,0.632455532033676,0.1778078083562211
adj noun adp noun,0.5656854249492381,0.24198153056802077,0.14142135623730953,0.7892821792064089,-0.4242640687119286,0.40178766311618047,-0.4242640687119286,0.40178766311618047,-0.4242640687119286,0.40178766311618047,0.5656854249492381,0.24198153056802077
adj noun adp num,,,,,,,,,,,,
adj noun adp propn,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
adj noun adp verb,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
adj noun adv,0.6642111641550715,0.15020042233101136,0.3985266984930429,0.43385766067017734,-0.5313689313240573,0.27796339331848685,-0.5313689313240573,0.27796339331848685,-0.13284223283101432,0.8019087881019875,0.13284223283101432,0.8019087881019875
adj noun adv adj,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
adj noun adv adp,,,,,,,,,,,,
adj noun adv adv,,,,,,,,,,,,
adj noun adv emoji,,,,,,,,,,,,
adj noun adv intj,,,,,,,,,,,,
adj noun adv noun,,,,,,,,,,,,
adj noun adv pron,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
adj noun adv propn,-0.316227766016838,0.5414697392755848,0.632455532033676,0.1778078083562211,-0.316227766016838,0.5414697392755848,-0.316227766016838,0.5414697392755848,-0.316227766016838,0.5414697392755848,0.632455532033676,0.1778078083562211
adj noun adv verb,0.6642111641550715,0.15020042233101136,0.3985266984930429,0.43385766067017734,-0.5313689313240573,0.27796339331848685,-0.5313689313240573,0.27796339331848685,-0.13284223283101432,0.8019087881019875,0.13284223283101432,0.8019087881019875
adj noun emoji,0.0,1.0,0.674199862463242,0.14192744777405547,-0.5393598899705937,0.2694125126761958,-0.5393598899705937,0.2694125126761958,0.0,1.0,0.40451991747794525,0.42631720794036876
adj noun emoji adj,,,,,,,,,,,,
adj noun emoji emoji,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
adj noun emoji intj,,,,,,,,,,,,
adj noun emoji noun,,,,,,,,,,,,
adj noun emoji propn,,,,,,,,,,,,
adj noun emoji verb,,,,,,,,,,,,
adj noun intj,,,,,,,,,,,,
adj noun intj verb,,,,,,,,,,,,
adj noun noun,0.13093073414159545,0.8047261622231061,0.6546536707079772,0.15830242337545783,-0.39279220242478635,0.4411128091213043,-0.6546536707079772,0.15830242337545783,0.39279220242478635,0.4411128091213043,-0.13093073414159545,0.8047261622231061
adj noun noun adj,-0.3098386676965934,0.5501142545045465,0.7745966692414834,0.07048399691021993,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,0.46475800154489,0.3530568618495133
adj noun noun adp,-0.316227766016838,0.5414697392755848,0.632455532033676,0.1778078083562211,-0.316227766016838,0.5414697392755848,-0.316227766016838,0.5414697392755848,0.632455532033676,0.1778078083562211,-0.316227766016838,0.5414697392755848
adj noun noun adv,-0.13284223283101432,0.8019087881019875,0.6642111641550715,0.15020042233101136,-0.5313689313240573,0.27796339331848685,-0.5313689313240573,0.27796339331848685,0.3985266984930429,0.43385766067017734,0.13284223283101432,0.8019087881019875
adj noun noun emoji,0.6546536707079772,0.15830242337545783,0.13093073414159545,0.8047261622231061,-0.6546536707079772,0.15830242337545783,-0.13093073414159545,0.8047261622231061,0.39279220242478635,0.4411128091213043,-0.39279220242478635,0.4411128091213043
adj noun noun intj,,,,,,,,,,,,
adj noun noun noun,0.13093073414159545,0.8047261622231061,0.39279220242478635,0.4411128091213043,-0.39279220242478635,0.4411128091213043,-0.6546536707079772,0.15830242337545783,-0.13093073414159545,0.8047261622231061,0.6546536707079772,0.15830242337545783
adj noun noun num,0.316227766016838,0.5414697392755848,0.316227766016838,0.5414697392755848,0.316227766016838,0.5414697392755848,-0.632455532033676,0.1778078083562211,0.316227766016838,0.5414697392755848,-0.632455532033676,0.1778078083562211
adj noun noun pron,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,0.7745966692414834,0.07048399691021993,0.46475800154489,0.3530568618495133
adj noun noun propn,0.13093073414159545,0.8047261622231061,0.6546536707079772,0.15830242337545783,-0.39279220242478635,0.4411128091213043,-0.6546536707079772,0.15830242337545783,0.39279220242478635,0.4411128091213043,-0.13093073414159545,0.8047261622231061
adj noun noun verb,-0.13093073414159545,0.8047261622231061,0.6546536707079772,0.15830242337545783,-0.39279220242478635,0.4411128091213043,-0.6546536707079772,0.15830242337545783,0.13093073414159545,0.8047261622231061,0.39279220242478635,0.4411128091213043
adj noun num,-0.41736500618415145,0.4103036364236828,0.41736500618415145,0.4103036364236828,-0.41736500618415145,0.4103036364236828,-0.41736500618415145,0.4103036364236828,0.6956083436402525,0.12487982574290808,0.1391216687280505,0.7926638356375505
adj noun num adj,,,,,,,,,,,,
adj noun num noun,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
adj noun num propn,-0.316227766016838,0.5414697392755848,0.632455532033676,0.1778078083562211,-0.316227766016838,0.5414697392755848,-0.316227766016838,0.5414697392755848,0.632455532033676,0.1778078083562211,-0.316227766016838,0.5414697392755848
adj noun num verb,,,,,,,,,,,,
adj noun pron,0.46475800154489,0.3530568618495133,0.7745966692414834,0.07048399691021993,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465
adj noun pron adj,,,,,,,,,,,,
adj noun pron adv,,,,,,,,,,,,
adj noun pron noun,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
adj noun pron propn,,,,,,,,,,,,
adj noun pron verb,0.46475800154489,0.3530568618495133,0.7745966692414834,0.07048399691021993,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465
adj noun propn,-0.13093073414159545,0.8047261622231061,0.6546536707079772,0.15830242337545783,-0.39279220242478635,0.4411128091213043,-0.6546536707079772,0.15830242337545783,0.13093073414159545,0.8047261622231061,0.39279220242478635,0.4411128091213043
adj noun propn adj,0.6642111641550715,0.15020042233101136,-0.13284223283101432,0.8019087881019875,-0.5313689313240573,0.27796339331848685,-0.5313689313240573,0.27796339331848685,0.13284223283101432,0.8019087881019875,0.3985266984930429,0.43385766067017734
adj noun propn adp,,,,,,,,,,,,
adj noun propn adv,,,,,,,,,,,,
adj noun propn emoji,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
adj noun propn intj,,,,,,,,,,,,
adj noun propn noun,-0.13284223283101432,0.8019087881019875,0.3985266984930429,0.43385766067017734,-0.5313689313240573,0.27796339331848685,-0.5313689313240573,0.27796339331848685,0.13284223283101432,0.8019087881019875,0.6642111641550715,0.15020042233101136
adj noun propn num,,,,,,,,,,,,
adj noun propn pron,0.7745966692414834,0.07048399691021993,0.46475800154489,0.3530568618495133,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465
adj noun propn propn,-0.13093073414159545,0.8047261622231061,0.6546536707079772,0.15830242337545783,-0.39279220242478635,0.4411128091213043,-0.6546536707079772,0.15830242337545783,0.39279220242478635,0.4411128091213043,0.13093073414159545,0.8047261622231061
adj noun propn verb,0.39279220242478635,0.4411128091213043,0.6546536707079772,0.15830242337545783,-0.13093073414159545,0.8047261622231061,-0.6546536707079772,0.15830242337545783,-0.39279220242478635,0.4411128091213043,0.13093073414159545,0.8047261622231061
adj noun verb,0.13093073414159545,0.8047261622231061,0.6546536707079772,0.15830242337545783,-0.39279220242478635,0.4411128091213043,-0.6546536707079772,0.15830242337545783,-0.13093073414159545,0.8047261622231061,0.39279220242478635,0.4411128091213043
adj noun verb adj,0.3985266984930429,0.43385766067017734,0.6642111641550715,0.15020042233101136,-0.5313689313240573,0.27796339331848685,-0.5313689313240573,0.27796339331848685,-0.13284223283101432,0.8019087881019875,0.13284223283101432,0.8019087881019875
adj noun verb adp,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704
adj noun verb adv,-0.26568446566202863,0.6108504002950288,0.6642111641550715,0.15020042233101136,0.13284223283101432,0.8019087881019875,-0.6642111641550715,0.15020042233101136,-0.26568446566202863,0.6108504002950288,0.3985266984930429,0.43385766067017734
adj noun verb emoji,,,,,,,,,,,,
adj noun verb noun,0.13093073414159545,0.8047261622231061,0.6546536707079772,0.15830242337545783,-0.39279220242478635,0.4411128091213043,-0.6546536707079772,0.15830242337545783,-0.13093073414159545,0.8047261622231061,0.39279220242478635,0.4411128091213043
adj noun verb num,-0.316227766016838,0.5414697392755848,0.632455532033676,0.1778078083562211,-0.316227766016838,0.5414697392755848,-0.316227766016838,0.5414697392755848,-0.316227766016838,0.5414697392755848,0.632455532033676,0.1778078083562211
adj noun verb pron,0.5656854249492381,0.24198153056802077,0.5656854249492381,0.24198153056802077,-0.4242640687119286,0.40178766311618047,-0.4242640687119286,0.40178766311618047,-0.4242640687119286,0.40178766311618047,0.14142135623730953,0.7892821792064089
adj noun verb propn,0.13284223283101432,0.8019087881019875,0.6642111641550715,0.15020042233101136,-0.5313689313240573,0.27796339331848685,-0.5313689313240573,0.27796339331848685,-0.13284223283101432,0.8019087881019875,0.3985266984930429,0.43385766067017734
adj noun verb verb,0.13284223283101432,0.8019087881019875,-0.13284223283101432,0.8019087881019875,-0.5313689313240573,0.27796339331848685,-0.5313689313240573,0.27796339331848685,0.3985266984930429,0.43385766067017734,0.6642111641550715,0.15020042233101136
