,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic
puppet biden,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0
pure michigan,,,,,,
pursuit happiness,,,,,,
quid pro,,,,,,
quid pro quo,,,,,,
race bannon,,,,,,
race bannon 2024,,,,,,
racist blm,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
racist blm fake,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
racist job,-0.3098386676965934,0.7745966692414834,-0.3098386676965934,0.46475800154489,-0.3098386676965934,-0.3098386676965934
racist people,-0.4242640687119286,0.5656854249492381,-0.4242640687119286,0.14142135623730953,-0.4242640687119286,0.5656854249492381
radiation wave,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007
radiation wave sound,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007
radical communist,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
radical islamist,,,,,,
radical kamala,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
radical kamala harris,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
radical left,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007
raise taxi,-0.316227766016838,0.632455532033676,-0.316227766016838,0.632455532033676,-0.316227766016838,-0.316227766016838
raise taxi china,-0.316227766016838,0.632455532033676,-0.316227766016838,0.632455532033676,-0.316227766016838,-0.316227766016838
rakulp rsbn,,,,,,
rally biden,,,,,,
rally celeberation,,,,,,
rally celeberation thanksdoc,,,,,,
rally experience,,,,,,
rally experience rsbn,,,,,,
rally good,,,,,,
rally https,,,,,,
rally https www,,,,,,
rally kenosha,,,,,,
rally kenosha wi,,,,,,
rally lmao,0.4472135954999579,0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,0.4472135954999579
rally love,,,,,,
rally make,,,,,,
rally night,-0.3098386676965934,0.7745966692414834,-0.3098386676965934,-0.3098386676965934,-0.3098386676965934,0.46475800154489
rally night terrifying,-0.3098386676965934,0.7745966692414834,-0.3098386676965934,-0.3098386676965934,-0.3098386676965934,0.46475800154489
rally president,,,,,,
rally reflection,,,,,,
rally reflection poll,,,,,,
rally right,,,,,,
rally right broadcasting,,,,,,
rally soldier,,,,,,
rally today,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
rally trump,,,,,,
ramakrishna bhuma,,,,,,
rand paul,,,,,,
rand paul 2024,,,,,,
rappers trump,,,,,,
reached potential,,,,,,
reached potential soldier,,,,,,
ready cnn,,,,,,
ready cnn say,,,,,,
ready ride,,,,,,
reagan club,,,,,,
real choice,,,,,,
real deal,,,,,,
real journalisdm,,,,,,
real journalisdm ty,,,,,,
real kamal,,,,,,
real life,,,,,,
real life family,,,,,,
real live,,,,,,
real live president,,,,,,
real man,,,,,,
real man wear,,,,,,
real news,,,,,,
real news real,,,,,,
real number,,,,,,
real number 160,,,,,,
real pastor,,,,,,
real pastor trump,,,,,,
real peace,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
real peace work,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
real pence,,,,,,
real pence jfk,,,,,,
real poll,,,,,,
real poll good,,,,,,
real power,,,,,,
real president,,,,,,
real president workâ,,,,,,
real professional,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
real professional traitor,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
real racist,-0.3098386676965934,0.7745966692414834,-0.3098386676965934,0.46475800154489,-0.3098386676965934,-0.3098386676965934
real racist blm,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
real racist lie,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007
real real,,,,,,
real real deal,,,,,,
real send,,,,,,
real send china,,,,,,
real super,,,,,,
real super predators,,,,,,
real texas,,,,,,
real texas blue,,,,,,
real trump,,,,,,
real trump arrive,,,,,,
real trump win,,,,,,
real vermonter,,,,,,
real vermonter trump,,,,,,
real vote,,,,,,
real vote tomorrow,,,,,,
real year,,,,,,
realise anderson,,,,,,
realise anderson cooper,,,,,,
reality beautiful,,,,,,
reality beautiful america,,,,,,
reality beautiful trump,,,,,,
reality cheat,,,,,,
reality don,,,,,,
reality don know,,,,,,
reality john,,,,,,
reality trump,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
reality trump destroy,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
reality tv,,,,,,
reality tv joke,,,,,,
realize need,,,,,,
realize need dumbocrap,,,,,,
realize vote,-0.316227766016838,0.632455532033676,-0.316227766016838,-0.316227766016838,-0.316227766016838,0.632455532033676
realize vote liberal,-0.316227766016838,0.632455532033676,-0.316227766016838,-0.316227766016838,-0.316227766016838,0.632455532033676
realize war,,,,,,
realize war protect,,,,,,
reallocate time,,,,,,
reallocate time denounce,,,,,,
really 30,,,,,,
really 30 use,,,,,,
really autistic,,,,,,
really beautiful,,,,,,
really beautiful place,,,,,,
really black,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
really care,,,,,,
really donald,,,,,,
really donald trump,,,,,,
really easy,,,,,,
really easy decision,,,,,,
really good,,,,,,
really good president,,,,,,
really happen,,,,,,
really happen happen,,,,,,
really hate,,,,,,
really hate haiku,,,,,,
really leave,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007
really leave pa,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007
really like,,,,,,
really like john,,,,,,
really loe,,,,,,
really loe pence,,,,,,
really look,0.316227766016838,0.316227766016838,-0.632455532033676,0.316227766016838,-0.632455532033676,0.316227766016838
really look corrupt,0.316227766016838,0.316227766016838,-0.632455532033676,0.316227766016838,-0.632455532033676,0.316227766016838
really loosen,,,,,,
really loosen trump,,,,,,
really male,-0.20000000000000007,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
really matter,,,,,,
really matter history,,,,,,
really matter president,,,,,,
really miss,,,,,,
really miss rally,,,,,,
really need,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
really need research,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
really need stop,,,,,,
really nt,,,,,,
really nt crap,,,,,,
really pretty,,,,,,
really pretty simple,,,,,,
really sick,,,,,,
really sick rsbnnojoe,,,,,,
really think,-0.316227766016838,0.632455532033676,-0.316227766016838,-0.316227766016838,-0.316227766016838,0.632455532033676
really think biden,,,,,,
really think uk,-0.316227766016838,0.632455532033676,-0.316227766016838,-0.316227766016838,-0.316227766016838,0.632455532033676
really think wut,,,,,,
really truly,,,,,,
really truly good,,,,,,
really trump,,,,,,
really trump 2020,,,,,,
really uniform,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
really uniform god,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
really willing,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
really willing vote,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
realsatyagraha twitter,,,,,,
realsatyagraha twitter predict,,,,,,
realy trump,,,,,,
realy trump 2020,,,,,,
reaper god,,,,,,
reaper god dam,,,,,,
reason biden,,,,,,
reason biden harris,,,,,,
reason cause,,,,,,
reason cause boy,,,,,,
reason corrupt,,,,,,
reason corrupt occasion,,,,,,
reason logic,,,,,,
reason loose,,,,,,
reason loose national,,,,,,
reason love,,,,,,
reason thanksdoc,,,,,,
reason vote,,,,,,
reason vote president,,,,,,
rebecca collonly,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007
rebecca collonly santa,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007
rebuild people,,,,,,
rebuke evil,,,,,,
rebuke evil empire,,,,,,
recall gov,,,,,,
recall gov lolol,,,,,,
recall shitmer,,,,,,
recall shitmer ðÿ,,,,,,
recall whitmer,,,,,,
receipt november,,,,,,
receipt november drop,,,,,,
receive nobel,,,,,,
receive nobel prize,,,,,,
receive participation,-0.316227766016838,0.632455532033676,-0.316227766016838,0.632455532033676,-0.316227766016838,-0.316227766016838
receive participation trophy,-0.316227766016838,0.632455532033676,-0.316227766016838,0.632455532033676,-0.316227766016838,-0.316227766016838
receptionist say,-0.3098386676965934,0.7745966692414834,-0.3098386676965934,0.46475800154489,-0.3098386676965934,-0.3098386676965934
receptionist say know,-0.3098386676965934,0.7745966692414834,-0.3098386676965934,0.46475800154489,-0.3098386676965934,-0.3098386676965934
recieve arizona,,,,,,
recieve arizona postal,,,,,,
reckoning trump,,,,,,
reclaiming usa,,,,,,
reclaiming usa peoples,,,,,,
recognition deserve,,,,,,
recognize america,,,,,,
recognize america year,,,,,,
recognize china,,,,,,
recognize china threat,,,,,,
recognize country,,,,,,
recognize country joe,,,,,,
recognize jerusalem,,,,,,
recognize jerusalem undivided,,,,,,
recognizes _rsbnlogo,,,,,,
record 2016,,,,,,
record 2016 just,,,,,,
record 2019,,,,,,
record 2019 trump,,,,,,
record biden,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
record biden vote,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
record campain,,,,,,
record campain bet,,,,,,
record consecutive,,,,,,
record consecutive view,,,,,,
record history,,,,,,
record history president,,,,,,
record kamalarkey,,,,,,
record kamalarkey laugh,,,,,,
record rsb,,,,,,
record turnout,,,,,,
record turnout trump,,,,,,
recoverable mask,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007
recoverable mask nazi,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007
recovery 11x,,,,,,
recovery 11x obiden,,,,,,
recovery defund,,,,,,
recovery defund ccp,,,,,,
recovery rate,,,,,,
recovery rate let,,,,,,
recovery time,,,,,,
recovery time stop,,,,,,
recovery trump,,,,,,
recovery trump vs,,,,,,
recovery year,,,,,,
recovery year 10,,,,,,
red 2020,,,,,,
red _rsbnusa,,,,,,
red _rsbnusa _rsbnkag,,,,,,
red america,,,,,,
red america need,,,,,,
red austin,,,,,,
red baby,,,,,,
red baby 2020,,,,,,
red ballot,,,,,,
red ballot need,,,,,,
red ballot tomorrow,,,,,,
red belly,,,,,,
red belly 747,,,,,,
red big,,,,,,
red big times,,,,,,
red bigly,,,,,,
red blanket,,,,,,
red blanket 2020,,,,,,
red blue,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007
red blue wave,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007
red board,,,,,,
red board house,,,,,,
red ca,,,,,,
red ca swing,,,,,,
red cali,,,,,,
red california,,,,,,
red california new,,,,,,
red china,,,,,,
red come,,,,,,
red come neighborhood,,,,,,
red communist,0.632455532033676,-0.316227766016838,-0.316227766016838,-0.316227766016838,0.632455532033676,-0.316227766016838
red communist chyna,0.632455532033676,-0.316227766016838,-0.316227766016838,-0.316227766016838,0.632455532033676,-0.316227766016838
red corrupt,,,,,,
red corrupt joe,,,,,,
red country,0.4472135954999579,0.4472135954999579,-0.4472135954999579,0.4472135954999579,-0.4472135954999579,-0.4472135954999579
red country need,,,,,,
red cresting,,,,,,
red cresting flood,,,,,,
red dance,,,,,,
red dance dance,,,,,,
red dead,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
red dead seriously,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
red democrap,,,,,,
red democrap nt,,,,,,
red dems,,,,,,
red dems run,,,,,,
red dress,,,,,,
red dress ready,,,,,,
red early,,,,,,
red earthquake,,,,,,
red elect,,,,,,
red elect john,,,,,,
red election,,,,,,
red flags,,,,,,
red florida,,,,,,
red folks,,,,,,
red folks save,,,,,,
red forever,,,,,,
red freedom,,,,,,
red freedom america,,,,,,
red friend,,,,,,
red god,,,,,,
red god bless,,,,,,
red god guns,,,,,,
red head,,,,,,
red help,,,,,,
red help trump,,,,,,
red home,,,,,,
red hurricane,,,,,,
red illinois,,,,,,
red include,,,,,,
red include young,,,,,,
red john,,,,,,
red john 14,,,,,,
red kamala,,,,,,
red kamala black,,,,,,
red kamalas,-0.3098386676965934,0.46475800154489,-0.3098386676965934,-0.3098386676965934,-0.3098386676965934,0.7745966692414834
red kamalas black,-0.3098386676965934,0.46475800154489,-0.3098386676965934,-0.3098386676965934,-0.3098386676965934,0.7745966692414834
red kick,,,,,,
red kick commies,,,,,,
red kingdom,,,,,,
red kingdom texas,,,,,,
red landslide,,,,,,
red landslide 2020,,,,,,
red landslide popular,,,,,,
red let,,,,,,
red let cali,,,,,,
red let medium,,,,,,
red life,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
red light,,,,,,
red like,,,,,,
red like life,,,,,,
red line,,,,,,
red line god,,,,,,
red line vote,,,,,,
red list,,,,,,
red listen,,,,,,
red listen media,,,,,,
red lmao,,,,,,
red lose,,,,,,
red lose faith,,,,,,
red lose republic,,,,,,
red love,,,,,,
red love trump,,,,,,
red maga,,,,,,
red maga red,,,,,,
red maga trump,,,,,,
red maga2020,,,,,,
red mark,,,,,,
red matter,,,,,,
red media,,,,,,
red media try,,,,,,
red michigan,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
red michigan california,,,,,,
red michigan trump2020,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
red mirage,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007
red mirage people,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007
red movement,,,,,,
red movement tsunami,,,,,,
red nancy,,,,,,
red nancy street,,,,,,
red nt,,,,,,
red nt miracle,,,,,,
red orange,,,,,,
red pa,,,,,,
red pa mail,,,,,,
red patriots,,,,,,
red people,,,,,,
red people able,,,,,,
red person,,,,,,
red person america,,,,,,
red pilled,,,,,,
red pilled people,,,,,,
red pleaseeeee,,,,,,
red police,,,,,,
red police respect,,,,,,
red red,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
red red red,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
red red wave,,,,,,
red red way,,,,,,
red remove,0.41736500618415145,0.6956083436402525,-0.41736500618415145,0.1391216687280505,-0.41736500618415145,-0.41736500618415145
red remove democrat,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
red remove demonrat,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
red remove dummy,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007
red republicans,,,,,,
red republicans straight,,,,,,
red ribbon,,,,,,
red ribbon 2020,,,,,,
red rocker,,,,,,
red rocker hagar,,,,,,
red rocks,,,,,,
red rsbnredcalif,,,,,,
red rsbnredcalif _rsbnredcalif,,,,,,
red salty,,,,,,
red salty wave,,,,,,
red save,,,,,,
red save america,,,,,,
red save country,,,,,,
red save state,,,,,,
red save virginia,,,,,,
red saving,,,,,,
red saving american,,,,,,
red send,,,,,,
red send pelosi,,,,,,
red sonic,,,,,,
red sonic wave,,,,,,
red state,,,,,,
red state board,,,,,,
red state globalist,,,,,,
red state locally,,,,,,
red stay,,,,,,
red stay way,,,,,,
red stop,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007
red stop coup,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007
red storm,,,,,,
red storm nov,,,,,,
red straight,,,,,,
red straight ballot,,,,,,
red sunami,,,,,,
red sunami trump,,,,,,
red super,,,,,,
red super tsunami,,,,,,
red surf,,,,,,
red surf ca,,,,,,
red tde,,,,,,
red tde 2020,,,,,,
red terrible,,,,,,
red terrible biden,,,,,,
red texas,,,,,,
red texas remain,,,,,,
red thanksdoc,,,,,,
red thanksdoc thanksdoc,,,,,,
red thing,,,,,,
red ticket,,,,,,
red ticket great,,,,,,
red ticket life,,,,,,
red ticket oust,,,,,,
red ticketâ,,,,,,
red tidal,-0.41736500618415145,0.1391216687280505,-0.41736500618415145,0.6956083436402525,-0.41736500618415145,0.41736500618415145
red tidal wave,-0.41736500618415145,0.1391216687280505,-0.41736500618415145,0.6956083436402525,-0.41736500618415145,0.41736500618415145
red tommorw,,,,,,
red tommorw night,,,,,,
red tomorrow,,,,,,
red tomorrow beautiful,,,,,,
red tomorrow countrys,,,,,,
red tomorrow excuse,,,,,,
red tomorrow matter,,,,,,
red tomorrow socialist,,,,,,
red tomorrow watch,,,,,,
red tomorrow way,,,,,,
red tornado,,,,,,
red trump,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
red trump 2020,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
red trump 60,,,,,,
red trump good,,,,,,
red trump penceâ,,,,,,
red trump year,,,,,,
red trumpday,,,,,,
red trumpday man,,,,,,
red tsunami,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
red tsunami 2020,,,,,,
red tsunami 2moro,,,,,,
red tsunami _rsbnusa,,,,,,
red tsunami alert,,,,,,
red tsunami ca,,,,,,
red tsunami come,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
red tsunami gonna,,,,,,
red tsunami incoming,,,,,,
red tsunami motherfucker,,,,,,
red tsunami nov,,,,,,
red tsunami red,,,,,,
red tsunami rsbnredwave,,,,,,
red tsunami sighted,,,,,,
red tsunami sonic,,,,,,
red tsunami tomorrow,,,,,,
red tsunami trump,,,,,,
red tsunami trump2020,,,,,,
red tsunami vote,,,,,,
red tsunami warning,,,,,,
red tsunami way,,,,,,
red tsunami win,,,,,,
red tsunami ðÿœš,,,,,,
red tsunamiâ,,,,,,
red typhoon,,,,,,
red typhoon hit,,,,,,
red violet,,,,,,
red violet blue,,,,,,
red vote,,,,,,
red vote red,,,,,,
red vote straight,,,,,,
red vote trump,,,,,,
red vote trump2q2q,,,,,,
red vote vote,,,,,,
red vote work,,,,,,
red voters,,,,,,
red voters cut,,,,,,
red votes,,,,,,
red votes granted,,,,,,
red waaave,,,,,,
red waaave biden,,,,,,
red waaavve,,,,,,
red wave,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007
red wave 2020,,,,,,
red wave _rsbnredwave,,,,,,
red wave _rsbnrnc,,,,,,
red wave _rsbnusflag2,,,,,,
red wave america,,,,,,
red wave arizona,,,,,,
red wave arrive,,,,,,
red wave baby,,,,,,
red wave babyðÿœšðÿœšðÿœšðÿœšðÿœšâ,,,,,,
red wave beat,,,,,,
red wave big,,,,,,
red wave board,,,,,,
red wave canadian,,,,,,
red wave come,,,,,,
red wave cometh,,,,,,
red wave comin,,,,,,
red wave commin,,,,,,
red wave congress,,,,,,
red wave cross,,,,,,
red wave crushes,,,,,,
red wave drowns,,,,,,
red wave future,,,,,,
red wave god,,,,,,
red wave guy,,,,,,
red wave history,,,,,,
red wave horizon,,,,,,
red wave huge,,,,,,
red wave inbound,,,,,,
red wave incoming,,,,,,
red wave jersey,,,,,,
red wave landside,,,,,,
red wave landslide,,,,,,
red wave michigan,,,,,,
red wave mirage,,,,,,
red wave nebraska,,,,,,
red wave north,,,,,,
red wave nov,,,,,,
red wave president,,,,,,
red wave real,,,,,,
red wave red,,,,,,
red wave rsbn,,,,,,
red wave save,,,,,,
red wave south,,,,,,
red wave spare,,,,,,
red wave start,,,,,,
red wave stayhome,,,,,,
red wave strong,,,,,,
red wave stunami,,,,,,
red wave surf,,,,,,
red wave sweep,,,,,,
red wave tomarrow,,,,,,
red wave tomorrow,,,,,,
red wave trump,,,,,,
red wave tuesday,,,,,,
red wave turmp,,,,,,
red wave unavoidable,,,,,,
red wave unstoppable,,,,,,
red wave vote,,,,,,
red wave wash,,,,,,
red wave way,,,,,,
red wave whit,,,,,,
red wave year,,,,,,
red wave ðÿž,,,,,,
red waveeeeeeeeeee,,,,,,
red wavefor,,,,,,
red wavefor america,,,,,,
red waves,,,,,,
red waves blue,,,,,,
red waves comin,,,,,,
red waves flow,,,,,,
red waveâ,,,,,,
red waveðÿ,,,,,,
red waveðÿÿ,,,,,,
red waveðÿÿ ðÿÿ,,,,,,
red way,0.0,0.674199862463242,-0.5393598899705937,0.40451991747794525,0.0,-0.5393598899705937
red way baby,,,,,,
red way ballot,,,,,,
red way freedom,,,,,,
red way state,,,,,,
red way ticket,,,,,,
red way trump,,,,,,
red way vote,,,,,,
red way year,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
red white,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
red white blue,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
red white blueðÿ,,,,,,
red wrath,,,,,,
red wwave,,,,,,
red zone,,,,,,
redddd traverse,,,,,,
redddd traverse city,,,,,,
reduce rubble,,,,,,
reduce rubble size,,,,,,
reduce taxi,,,,,,
redwave country,,,,,,
redwave vote,,,,,,
redwave vote republican,,,,,,
redwavecoming voterepublican,,,,,,
redâ reality,,,,,,
redâ reality cheat,,,,,,
reece bannon,,,,,,
reece bannon hahahaha,,,,,,
reeeeeeeeeâš âš,,,,,,
reek shit,,,,,,
reelect donald,,,,,,
reelect donald trump,,,,,,
reelect remember,,,,,,
reelect remember best,,,,,,
reelect try,,,,,,
reelect try treasonous,,,,,,
reelecting support,,,,,,
reelecting support stand,,,,,,
reelection 288,,,,,,
reelection 288 249,,,,,,
reelection major,,,,,,
reelection major change,,,,,,
reelection president,,,,,,
reelection president trump,,,,,,
reelection right,,,,,,
reelection right boot,,,,,,
reelection want,,,,,,
reelection want vote,,,,,,
refer af1,,,,,,
reflect type,,,,,,
reflect type aircraft,,,,,,
reflection poll,,,,,,
reflection poll believe,,,,,,
refuse accept,-0.316227766016838,0.632455532033676,-0.316227766016838,-0.316227766016838,-0.316227766016838,0.632455532033676
refuse accept 2nd,-0.316227766016838,0.632455532033676,-0.316227766016838,-0.316227766016838,-0.316227766016838,0.632455532033676
refuse anti,0.14142135623730953,0.5656854249492381,-0.4242640687119286,0.5656854249492381,-0.4242640687119286,-0.4242640687119286
refuse anti biden,0.14142135623730953,0.5656854249492381,-0.4242640687119286,0.5656854249492381,-0.4242640687119286,-0.4242640687119286
refuse video,,,,,,
refuse video unknown,,,,,,
reg abraham,,,,,,
reg abraham accord,,,,,,
regard crowded,,,,,,
regard crowded prison,,,,,,
regime decade,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
regime decade growth,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
regime facilitate,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
regime facilitate disposable,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
regime gun,,,,,,
regime trade,,,,,,
regime trade strangle,,,,,,
regine maga,,,,,,
region maga,,,,,,
region trump2020,,,,,,
register 5th,,,,,,
register 5th rate,,,,,,
register dead,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
register dead people,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
register democrats,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
register democrats live,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
register vote,,,,,,
register vote let,,,,,,
register watch,,,,,,
register watch poll,,,,,,
regret trump,,,,,,
regret trump ðÿš,,,,,,
regret vote,,,,,,
regret vote vote,,,,,,
regulation small,,,,,,
regulation small gov,,,,,,
reign nation,,,,,,
reign nation maga,,,,,,
reign screw,-0.316227766016838,0.632455532033676,-0.316227766016838,-0.316227766016838,-0.316227766016838,0.632455532033676
reign screw tooob,-0.316227766016838,0.632455532033676,-0.316227766016838,-0.316227766016838,-0.316227766016838,0.632455532033676
reign white,,,,,,
reign white house,,,,,,
reject darknes,,,,,,
reject darknes rsbnusa2,,,,,,
reject jesus,,,,,,
reject jesus christ,,,,,,
reject socialism,,,,,,
reject socialism slippery,,,,,,
rejoice wicked,,,,,,
rejoice wicked beareth,,,,,,
relationship communism,,,,,,
relatively smooth,,,,,,
relax think,,,,,,
relaxed trump,,,,,,
relaxed trump 2024,,,,,,
release covid,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007
release covid end,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007
release jail,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
release jail charge,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
release purpose,,,,,,
release purpose punish,,,,,,
relecte president,,,,,,
relic nov,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
relic nov 2020,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
relief nancy,-0.316227766016838,0.632455532033676,-0.316227766016838,-0.316227766016838,-0.316227766016838,0.632455532033676
relief nancy refuse,-0.316227766016838,0.632455532033676,-0.316227766016838,-0.316227766016838,-0.316227766016838,0.632455532033676
religion amen,,,,,,
religion amen 2020,,,,,,
religion baby,,,,,,
religion baby freedom,,,,,,
religion biden,,,,,,
religion biden month,,,,,,
religion country,,,,,,
religion country belong,,,,,,
religion piece,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007
