,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic
slicker feed,0.1778078083562211,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.5414697392755848
slicker feed grocery,0.1778078083562211,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.5414697392755848
slow mode,,,,,,
slow mode sammy,,,,,,
small buisness,0.704,0.704,0.704,0.0,0.704,0.704
small buisness let,0.704,0.704,0.704,0.0,0.704,0.704
smart joe,0.0,0.704,0.704,0.704,0.704,0.704
smart joe frauden,0.0,0.704,0.704,0.704,0.704,0.704
smell covid,0.0,0.704,0.704,0.704,0.704,0.704
smell covid breath,0.0,0.704,0.704,0.704,0.704,0.704
smell smoke,,,,,,
smell treason,,,,,,
smell treason firing,,,,,,
smell trumper,0.0,0.704,0.704,0.704,0.704,0.704
smell trumper melt,0.0,0.704,0.704,0.704,0.704,0.704
smf right,,,,,,
smooth transition,,,,,,
smooth transition 1st,,,,,,
smooth trump,,,,,,
smooth trump transition,,,,,,
sniff child,0.0,0.704,0.704,0.704,0.704,0.704
socialism send,,,,,,
socialism send company,,,,,,
sock presses,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848
sock presses mouth,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848
software earase,0.704,0.704,0.704,0.0,0.704,0.704
software earase rigged,0.704,0.704,0.704,0.0,0.704,0.704
sons liberty,,,,,,
soon rapture,,,,,,
soon rapture people,,,,,,
sore loser,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
sore loser set,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
sound bratty,0.1778078083562211,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.5414697392755848
sound bratty teen,0.1778078083562211,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.5414697392755848
sound happy,,,,,,
sound happy interesting,,,,,,
south korea,,,,,,
south korea usa,,,,,,
spare life,,,,,,
spare life turkey,,,,,,
speak hallelujah,,,,,,
speak hallelujah hallelujah,,,,,,
speak quickly,,,,,,
speak quickly voice,,,,,,
speech true,,,,,,
speech true commander,,,,,,
spend day,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
spend day office,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
spreader event,,,,,,
spring 2021,,,,,,
spring 2021 nation,,,,,,
spurs hide,,,,,,
spurs hide war,,,,,,
squarely elections,,,,,,
squarely elections hes,,,,,,
stand corrupt,0.0,0.704,0.704,0.704,0.704,0.704
stand corrupt pompeo,0.0,0.704,0.704,0.704,0.704,0.704
stand freedom,,,,,,
start brace,0.704,0.704,0.704,0.704,0.704,0.0
start brace yourselve,0.704,0.704,0.704,0.704,0.704,0.0
start building,0.704,0.704,0.704,0.0,0.704,0.704
start building cell,0.704,0.704,0.704,0.0,0.704,0.704
start civil,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
start civil world,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
start summer,0.704,0.704,0.704,0.0,0.704,0.704
start summer riot,0.704,0.704,0.704,0.0,0.704,0.704
start war,,,,,,
starve right,0.704,0.704,0.704,0.0,0.704,0.704
starve right cause,0.704,0.704,0.704,0.0,0.704,0.704
state attorney,,,,,,
state attorney just,,,,,,
state buckle,,,,,,
state buckle enjoy,,,,,,
state certify,,,,,,
state certify wahhh,,,,,,
state election,,,,,,
state legislature,,,,,,
state legislature hold,,,,,,
state local,0.704,0.704,0.704,0.0,0.704,0.704
state local news,0.704,0.704,0.704,0.0,0.704,0.704
state try,0.704,0.704,0.704,0.0,0.704,0.704
state try hard,0.704,0.704,0.704,0.0,0.704,0.704
statehood chumps,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
states citizen,,,,,,
states citizen america,,,,,,
statue tear,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
statue tear country,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
stay mad,,,,,,
stay mad maga,,,,,,
stay office,,,,,,
stay office year,,,,,,
stay president,,,,,,
stay president 2020,,,,,,
stay strong,,,,,,
stay strong trump,,,,,,
steal crook,,,,,,
steal crook city,,,,,,
steal election,0.704,0.704,0.704,0.0,0.704,0.704
steal election help,0.704,0.704,0.704,0.0,0.704,0.704
steal god,,,,,,
steal god bless,,,,,,
steal turkey,0.704,0.0,0.704,0.704,0.704,0.704
steal turkey congrat,0.704,0.0,0.704,0.704,0.704,0.704
steal wake,,,,,,
sticker later,0.704,0.704,0.704,0.0,0.704,0.704
sticker moron,,,,,,
stimulus socialist,0.704,0.0,0.704,0.704,0.704,0.704
stock market,0.4103036364236828,0.4103036364236828,0.4103036364236828,0.12487982574290808,0.4103036364236828,0.7926638356375505
stokin say,0.0,0.704,0.704,0.704,0.704,0.704
stokin say great,0.0,0.704,0.704,0.704,0.704,0.704
stop abuse,0.0,0.704,0.704,0.704,0.704,0.704
stop abuse stop,0.0,0.704,0.704,0.704,0.704,0.704
stop american,0.704,0.704,0.704,0.0,0.704,0.704
stop american manufacturing,0.704,0.704,0.704,0.0,0.704,0.704
stop certification,,,,,,
stop dance,0.704,0.704,0.704,0.0,0.704,0.704
stop kill,,,,,,
stop kill united,,,,,,
stop lie,0.0,0.704,0.704,0.704,0.704,0.704
stop lie election,0.0,0.704,0.704,0.704,0.704,0.704
stop steal,0.0,0.704,0.704,0.704,0.704,0.704
stop steal god,,,,,,
story senior,0.704,0.704,0.704,0.0,0.704,0.704
story senior vote,0.704,0.704,0.704,0.0,0.704,0.704
street mask,0.704,0.704,0.704,0.0,0.704,0.704
street mask drunk,0.704,0.704,0.704,0.0,0.704,0.704
street statue,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
street statue tear,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
strength determination,,,,,,
strength determination faith,,,,,,
strip america,0.704,0.0,0.704,0.704,0.704,0.704
strive noble,,,,,,
strive noble right,,,,,,
strokin lmao,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059
strong trump,,,,,,
strong trump won,,,,,,
strongly election,,,,,,
strongly election joe,,,,,,
study democrats,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
study democrats gullible,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
stuff sock,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848
stuff sock presses,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848
stupid pretend,0.0,0.704,0.704,0.704,0.704,0.704
subvert people,,,,,,
subvert people vote,,,,,,
successful tv,,,,,,
successful tv career,,,,,,
sudden stop,0.704,0.704,0.704,0.0,0.704,0.704
sudden stop dance,0.704,0.704,0.704,0.0,0.704,0.704
suffering thrive,,,,,,
suffering thrive maga,,,,,,
suit jail,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.1778078083562211
suit mr,,,,,,
suit mr president,,,,,,
summer riot,0.704,0.704,0.704,0.0,0.704,0.704
sunnysky88 146,,,,,,
sunnysky88 146 000,,,,,,
super spreader,,,,,,
super spreader event,,,,,,
support demoralised,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
support demoralised party,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
supporter bible,0.0,0.704,0.704,0.704,0.704,0.704
supporter bible hand,0.0,0.704,0.704,0.704,0.704,0.704
supporter fight,,,,,,
supporter freak,,,,,,
supporter know,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.1778078083562211,0.5414697392755848,0.5414697392755848
supporter know barely,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.1778078083562211,0.5414697392755848,0.5414697392755848
supporter live,0.0,0.704,0.704,0.704,0.704,0.704
supporter live shame,0.0,0.704,0.704,0.704,0.704,0.704
supporter mad,,,,,,
supporter mad racist,,,,,,
supporter roof,,,,,,
supporter roof lol,,,,,,
supporter sharpie,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
supporter sharpie forget,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
supporter sum,0.0,0.704,0.704,0.704,0.704,0.704
suppose expect,,,,,,
suppose expect act,,,,,,
supreme court,0.12487982574290808,0.4103036364236828,0.4103036364236828,0.7926638356375505,0.4103036364236828,0.4103036364236828
supreme court final,,,,,,
supreme court god,,,,,,
supreme court lol,0.704,0.704,0.704,0.0,0.704,0.704
supreme court make,0.0,0.704,0.704,0.704,0.704,0.704
supreme court mars,,,,,,
supreme court traitor,0.704,0.704,0.704,0.704,0.0,0.704
sure chinese,,,,,,
sure short,0.0,0.704,0.704,0.704,0.704,0.704
sure short supply,0.0,0.704,0.704,0.704,0.704,0.704
swamp come,,,,,,
swamp corrupt,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
swamp good,,,,,,
swamp rat,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.1778078083562211
swamp rat expose,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.1778078083562211
swamp realize,,,,,,
swamp worm,0.704,0.704,0.704,0.704,0.704,0.0
sweet maga,,,,,,
sweet maga tear,,,,,,
swing state,,,,,,
swing state buckle,,,,,,
table check,0.704,0.704,0.704,0.0,0.704,0.704
table check say,0.704,0.704,0.704,0.0,0.704,0.704
talk fast,,,,,,
talk fast want,,,,,,
talk gobbles,0.4103036364236828,0.4103036364236828,0.4103036364236828,0.12487982574290808,0.4103036364236828,0.7926638356375505
talk gobbles pardon,0.4103036364236828,0.4103036364236828,0.4103036364236828,0.12487982574290808,0.4103036364236828,0.7926638356375505
talk quickly,,,,,,
taxi good,0.704,0.704,0.704,0.0,0.704,0.704
taxi good job,0.704,0.704,0.704,0.0,0.704,0.704
taxi live,,,,,,
taxi live ok,,,,,,
taxi need,0.704,0.704,0.704,0.0,0.704,0.704
taxi need monney,0.704,0.704,0.704,0.0,0.704,0.704
taxi really,,,,,,
taxi really drive,,,,,,
taxi right,,,,,,
te amamos,,,,,,
te amamos trump,,,,,,
team come,,,,,,
team come right,,,,,,
team darkness,,,,,,
team outrageous,0.0,0.704,0.704,0.704,0.704,0.704
team right,,,,,,
team vote,,,,,,
team vote vote,,,,,,
tear country,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
tear country change,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
tee shirt,0.0,0.704,0.704,0.704,0.704,0.704
teen girl,0.1778078083562211,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.5414697392755848
tell answer,,,,,,
tell answer phone,,,,,,
tell baby,0.0,0.704,0.704,0.704,0.704,0.704
tell baby clown,0.0,0.704,0.704,0.704,0.704,0.704
tell orange,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
tell orange man,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
tell supreme,,,,,,
tell supreme court,,,,,,
tell vot,,,,,,
tell vot twice,,,,,,
telling month,,,,,,
telling month patient,,,,,,
temporary safety,,,,,,
temporary safety deserve,,,,,,
term embarrassment,0.0,0.704,0.704,0.704,0.704,0.704
term embarrassment nightmare,0.0,0.704,0.704,0.704,0.704,0.704
term loooooooooserr,,,,,,
term possible,,,,,,
term potus,,,,,,
term sleepy,,,,,,
term sleepy joe,,,,,,
term swing,,,,,,
term swing state,,,,,,
terrible president,,,,,,
terrible president turkey,,,,,,
textnow app,0.704,0.704,0.704,0.0,0.704,0.704
textnow app phone,0.704,0.704,0.704,0.0,0.704,0.704
thank advice,,,,,,
thank advice bye,,,,,,
thank arizona,,,,,,
thank arizona disenfranchise,,,,,,
thank crooked,0.0,0.704,0.704,0.704,0.704,0.704
thank crooked poll,0.0,0.704,0.704,0.704,0.704,0.704
thank god,,,,,,
thank god biden,,,,,,
thank god donald,,,,,,
thank god pres,,,,,,
thank good,,,,,,
thank good presidential,,,,,,
thank great,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
thank great year,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
thank jungleforeva,,,,,,
thank lot,,,,,,
thank lot arizona,,,,,,
thank mr,,,,,,
thank mr president,,,,,,
thank pardon,,,,,,
thank pardon corn,,,,,,
thank president,,,,,,
thank president trump,,,,,,
thank strength,,,,,,
thank strength determination,,,,,,
thank trump,,,,,,
thank vote,,,,,,
thank vote clown,,,,,,
thank year,,,,,,
thank year rile,,,,,,
thankful god,,,,,,
thankful god fight,,,,,,
thankfully god,,,,,,
thankfully god hear,,,,,,
thanksdoc thanksdoc,,,,,,
thanksdoc thanksdoc thanksdoc,,,,,,
thanksdoc thanksdoc washhands,,,,,,
thanksdoc washhands,,,,,,
thanksdoc washhands washhands,,,,,,
thanksgive family,0.1778078083562211,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.5414697392755848
thanksgiving best,,,,,,
thanksgiving best family,,,,,,
thanksgiving day,,,,,,
thanksgiving day mourning,,,,,,
thanksgiving people,0.704,0.704,0.704,0.0,0.704,0.704
thanksgiving people funeral,0.704,0.704,0.704,0.0,0.704,0.704
thanksgiving read,,,,,,
thanksgiving thank,,,,,,
thanksgiving thank mr,,,,,,
thanksgiving trump,,,,,,
thanksgiving trump white,,,,,,
thankyou trump,,,,,,
thankyou trump war,,,,,,
theflame1965 borchardtreal,0.704,0.704,0.704,0.0,0.704,0.704
theflame1965 borchardtreal im,0.704,0.704,0.704,0.0,0.704,0.704
thencs mai,,,,,,
thencs mai veri,,,,,,
theory fact,,,,,,
theory fact conspiration,,,,,,
thief leave,0.704,0.704,0.704,0.0,0.704,0.704
thief leave store,0.704,0.704,0.704,0.0,0.704,0.704
thief thief,0.0,0.704,0.704,0.704,0.704,0.704
thief thief thief,0.0,0.704,0.704,0.704,0.704,0.704
thing fight,0.704,0.704,0.704,0.0,0.704,0.704
thing fight hard,0.704,0.704,0.704,0.0,0.704,0.704
thing guess,0.0,0.704,0.704,0.704,0.704,0.704
thing happen,,,,,,
thing happen philadelphia,,,,,,
thing hear,,,,,,
thing office,0.704,0.0,0.704,0.704,0.704,0.704
thing office president,0.704,0.0,0.704,0.704,0.704,0.704
thing overturn,,,,,,
thing turn,,,,,,
thing turn quickly,,,,,,
think biden,0.0,0.704,0.704,0.704,0.704,0.704
think biden dead,0.0,0.704,0.704,0.704,0.704,0.704
think biden sniff,0.0,0.704,0.704,0.704,0.704,0.704
think corn,0.1778078083562211,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.5414697392755848
think corn pop,0.1778078083562211,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.5414697392755848
think fox,,,,,,
think fox news,,,,,,
think legal,,,,,,
think legal hearing,,,,,,
think maga,,,,,,
think maga people,,,,,,
think people,,,,,,
think people want,,,,,,
think say,,,,,,
think say corn,,,,,,
think say cornpop,,,,,,
think self,0.0,0.704,0.704,0.704,0.704,0.704
think trump,,,,,,
think trump troll,,,,,,
thinking sure,0.0,0.704,0.704,0.704,0.704,0.704
thinking sure short,0.0,0.704,0.704,0.704,0.704,0.704
thousand az,,,,,,
thousand az people,,,,,,
thrill leave,,,,,,
thrill leave office,,,,,,
thrive maga,,,,,,
thrive maga president,,,,,,
throw baby,,,,,,
throw baby incubator,,,,,,
thunderous speech,,,,,,
thunderous speech true,,,,,,
thursday friend,0.704,0.704,0.704,0.0,0.704,0.704
thursday friend family,0.704,0.704,0.704,0.0,0.704,0.704
time america,,,,,,
time america track,,,,,,
time arizona,,,,,,
time arizona election,,,,,,
time dem,0.704,0.0,0.704,0.704,0.704,0.704
time dem strip,0.704,0.0,0.704,0.704,0.704,0.704
time real,,,,,,
time real true,,,,,,
time record,,,,,,
time record really,,,,,,
time rinos,,,,,,
time trump,0.0,0.704,0.704,0.704,0.704,0.704
time trump stop,0.0,0.704,0.704,0.704,0.704,0.704
time truth,,,,,,
time truth block,,,,,,
tinpot manchurian,0.1778078083562211,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.5414697392755848
tinpot manchurian candidate,0.1778078083562211,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.5414697392755848
title figure,,,,,,
title figure try,,,,,,
toilet usual,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
totally ohh,,,,,,
totally ohh let,,,,,,
touch treason,,,,,,
traceability joke,,,,,,
traceability joke know,,,,,,
track digital,0.704,0.704,0.704,0.0,0.704,0.704
track digital currency,0.704,0.704,0.704,0.0,0.704,0.704
track end,,,,,,
track end embarrassment,,,,,,
traitor hang,0.5870496397870562,0.40178766311618047,0.40178766311618047,0.40178766311618047,0.11611652351681541,0.5870496397870562
traitor hang gallow,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059
traitor hang treason,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059
transition 1st,,,,,,
transition 1st biden,,,,,,
transition bad,,,,,,
transition bad thing,,,,,,
transition team,0.0,0.704,0.704,0.704,0.704,0.704
transition team outrageous,0.0,0.704,0.704,0.704,0.704,0.704
transition team right,,,,,,
trash arizonas,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
trash arizonas hero,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
treason dare,,,,,,
treason firing,,,,,,
treason firing squad,,,,,,
treason look,,,,,,
treason look gon,,,,,,
treason pay,,,,,,
treason pay dearly,,,,,,
treason tribunal,,,,,,
treasonous act,0.704,0.704,0.704,0.0,0.704,0.704
treasonous act short,0.704,0.704,0.704,0.0,0.704,0.704
tree llberty,,,,,,
tree llberty parch,,,,,,
tremendous feeling,,,,,,
tremendous feeling biden,,,,,,
tremendous university,,,,,,
trick documentary,,,,,,
troll bidens,,,,,,
troll bidens corn,,,,,,
true american,,,,,,
true american hero,,,,,,
true american patriot,,,,,,
true commander,,,,,,
true commander cheif,,,,,,
true god,,,,,,
true god fear,,,,,,
true imperialist,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
true leader,,,,,,
true leader afraid,,,,,,
true leadership,,,,,,
true news,,,,,,
trump 1717,,,,,,
trump 1st,,,,,,
trump 1st lady,,,,,,
trump 2020,0.0,0.704,0.704,0.704,0.704,0.704
trump 2020 2036,,,,,,
trump 2020 24,,,,,,
trump 2020 biden,,,,,,
trump 2020 faux,0.0,0.704,0.704,0.704,0.704,0.704
trump 2020 love,,,,,,
trump 2020 maga,,,,,,
trump 2020 president,,,,,,
trump 2020 steal,,,,,,
trump 2020 trump,,,,,,
trump 2020 year,,,,,,
trump 20202,,,,,,
trump 20202 thanksdoc,,,,,,
trump 2024,,,,,,
trump 24,,,,,,
trump 2q2q,,,,,,
trump 30k,,,,,,
trump 30k really,,,,,,
trump 60,,,,,,
trump administration,,,,,,
trump administration lol,,,,,,
trump america,,,,,,
trump america trump,,,,,,
trump awesome,,,,,,
trump awesome good,,,,,,
trump beautiful,,,,,,
trump beautiful lady,,,,,,
trump best,,,,,,
trump best president,,,,,,
trump breath,,,,,,
trump breath rip,,,,,,
trump bumper,0.704,0.704,0.704,0.0,0.704,0.704
trump bumper sticker,0.704,0.704,0.704,0.0,0.704,0.704
trump business,,,,,,
trump business turkey,,,,,,
trump bust,,,,,,
trump canada,,,,,,
trump child,0.704,0.704,0.704,0.0,0.704,0.704
trump child picture,0.704,0.704,0.704,0.0,0.704,0.704
trump come,0.704,0.704,0.704,0.0,0.704,0.704
trump come 2024,0.704,0.704,0.704,0.0,0.704,0.704
trump common,,,,,,
trump common sense,,,,,,
trump dead,0.0,0.704,0.704,0.704,0.704,0.704
trump dead vote,0.0,0.704,0.704,0.704,0.704,0.704
trump devil,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059
trump devil incarnate,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059
trump diaperdon,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.1778078083562211
trump dictator,0.0,0.704,0.704,0.704,0.704,0.704
trump dictator american,0.0,0.704,0.704,0.704,0.704,0.704
trump election,,,,,,
trump epstein,0.704,0.704,0.704,0.0,0.704,0.704
trump epstein island,0.704,0.704,0.704,0.0,0.704,0.704
trump expose,,,,,,
trump expose criminal,,,,,,
trump fabulous,,,,,,
trump fake,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
trump fake university,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
trump family,0.4103036364236828,0.4103036364236828,0.4103036364236828,0.12487982574290808,0.4103036364236828,0.7926638356375505
trump family joke,0.4103036364236828,0.4103036364236828,0.4103036364236828,0.12487982574290808,0.4103036364236828,0.7926638356375505
trump fanboy,0.0,0.704,0.704,0.704,0.704,0.704
trump forever,,,,,,
trump georgia,,,,,,
trump georgia senate,,,,,,
trump giant,,,,,,
trump gobble,0.0,0.704,0.704,0.704,0.704,0.704
trump gobble gobble,0.0,0.704,0.704,0.704,0.704,0.704
trump god,,,,,,
trump god bles,,,,,,
trump gon,,,,,,
trump gon na,,,,,,
trump good,,,,,,
trump good president,,,,,,
trump gracias,,,,,,
trump gracias best,,,,,,
trump great,,,,,,
trump great president,,,,,,
trump hahahahahah,,,,,,
trump hair,,,,,,
trump hair resemble,,,,,,
trump happy,,,,,,
trump happy bad,,,,,,
trump happy holiday,,,,,,
trump happy thanksgiving,,,,,,
trump jail,,,,,,
trump lady,,,,,,
trump lady melania,,,,,,
trump landslide,,,,,,
trump lead,,,,,,
trump lead nation,,,,,,
trump leave,,,,,,
trump leave russia,,,,,,
trump legend,,,,,,
trump lol,0.0,0.704,0.704,0.704,0.704,0.704
trump lord,,,,,,
trump lose,0.4103036364236828,0.4103036364236828,0.4103036364236828,0.7926638356375505,0.4103036364236828,0.12487982574290808
trump lose big,,,,,,
trump lose dnc,,,,,,
trump lose idiot,0.704,0.704,0.704,0.704,0.704,0.0
trump lose joe,0.704,0.704,0.704,0.0,0.704,0.704
trump lose ls,,,,,,
trump lose lunatic,0.0,0.704,0.704,0.704,0.704,0.704
trump lose sleepy,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.1778078083562211
trump lost,,,,,,
trump lost im,,,,,,
trump lost lololololol,,,,,,
trump lost mc,,,,,,
trump lost trump,,,,,,
trump love,,,,,,
trump love italy,,,,,,
trump make,,,,,,
trump make america,,,,,,
trump melania,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
trump melania winner,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
trump new,0.1778078083562211,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848
trump new host,0.1778078083562211,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848
trump note,,,,,,
trump note reality,,,,,,
trump nt,,,,,,
trump nt people,,,,,,
trump nver,,,,,,
trump nver 74,,,,,,
trump pardon,0.12487982574290808,0.4103036364236828,0.4103036364236828,0.4103036364236828,0.4103036364236828,0.7926638356375505
trump pardon gobble,0.4103036364236828,0.4103036364236828,0.4103036364236828,0.12487982574290808,0.4103036364236828,0.7926638356375505
trump pardon turkey,0.0,0.704,0.704,0.704,0.704,0.704
trump party,,,,,,
trump people,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059
trump people meltdown,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059
trump play,0.704,0.704,0.704,0.0,0.704,0.704
trump play book,0.704,0.704,0.704,0.0,0.704,0.704
trump president,,,,,,
trump president 12,,,,,,
trump president come,,,,,,
trump president jan,,,,,,
trump president medium,,,,,,
trump president trump,,,,,,
trump president year,,,,,,
trump proclaim,0.704,0.704,0.704,0.0,0.704,0.704
trump proclaim long,0.704,0.704,0.704,0.0,0.704,0.704
trump propose,0.704,0.704,0.704,0.0,0.704,0.704
trump propose dictatorship,0.704,0.704,0.704,0.0,0.704,0.704
trump release,,,,,,
trump release prisonser,,,,,,
trump resign,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.1778078083562211
trump resign pence,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.1778078083562211
trump return,,,,,,
trump rich,0.704,0.704,0.704,0.0,0.704,0.704
trump rich just,0.704,0.704,0.704,0.0,0.704,0.704
trump rock,,,,,,
trump sore,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
trump sore loser,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
trump stay,,,,,,
trump stay president,,,,,,
trump stop,0.0,0.704,0.704,0.704,0.704,0.704
trump stop lie,0.0,0.704,0.704,0.704,0.704,0.704
trump successful,,,,,,
trump successful tv,,,,,,
trump supporter,0.15020042233101136,0.43385766067017734,0.15020042233101136,0.8019087881019875,0.6108504002950288,0.6108504002950288
trump supporter bible,0.0,0.704,0.704,0.704,0.704,0.704
trump supporter fight,,,,,,
trump supporter freak,,,,,,
trump supporter know,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.1778078083562211,0.5414697392755848,0.5414697392755848
trump supporter roof,,,,,,
trump supporter sharpie,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
trump supporter sum,0.0,0.704,0.704,0.704,0.704,0.704
trump term,0.0,0.704,0.704,0.704,0.704,0.704
trump term embarrassment,0.0,0.704,0.704,0.704,0.704,0.704
trump thank,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
trump thank great,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
trump thank strength,,,,,,
trump transition,,,,,,
trump transition bad,,,,,,
trump triumph,,,,,,
trump troll,,,,,,
trump troll bidens,,,,,,
trump true,,,,,,
trump true god,,,,,,
trump trump,,,,,,
trump trump president,,,,,,
