,Direct Harassment corr coeff,Direct Harassment p-val,Hate Speech corr coeff,Hate Speech p-val,Others corr coeff,Others p-val,Sexual Harassment corr coeff,Sexual Harassment p-val,Toxic corr coeff,Toxic p-val,Trolling corr coeff,Trolling p-val
ii baby,,,,,,,,,,,,
ii baby pumpkin,,,,,,,,,,,,
ii read,,,,,,,,,,,,
ii read right,,,,,,,,,,,,
ill 30,,,,,,,,,,,,
ill 30 mil,,,,,,,,,,,,
ill make,,,,,,,,,,,,
ill make happy,,,,,,,,,,,,
ill make sooo,,,,,,,,,,,,
imagine alex,,,,,,,,,,,,
imagine alex work,,,,,,,,,,,,
imagine break,,,,,,,,,,,,
imagine loser,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
imagine loser immediately,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
imagine money,,,,,,,,,,,,
imagine money stranger,,,,,,,,,,,,
imdb 10,,,,,,,,,,,,
imdb 10 10,,,,,,,,,,,,
immediately dislike,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
immediately dislike video,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
important class,,,,,,,,,,,,
impreza fast,,,,,,,,,,,,
inch vertical,,,,,,,,,,,,
inch vertical leap,,,,,,,,,,,,
include alex,,,,,,,,,,,,
include alex rogue,,,,,,,,,,,,
incredible architect,,,,,,,,,,,,
incredible architect _handshake,,,,,,,,,,,,
incredible doc,,,,,,,,,,,,
incredible doc slice,,,,,,,,,,,,
incredible intro,,,,,,,,,,,,
india 25million,,,,,,,,,,,,
infront twotime,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
ini kali,,,,,,,,,,,,
ini kali la,,,,,,,,,,,,
internet issue,,,,,,,,,,,,
intro 450k,,,,,,,,,,,,
intro 450k intro,,,,,,,,,,,,
intro addition,,,,,,,,,,,,
intro addition doc,,,,,,,,,,,,
intro eve,,,,,,,,,,,,
intro game,,,,,,,,,,,,
intro genious,,,,,,,,,,,,
intro genious work,,,,,,,,,,,,
intro good,,,,,,,,,,,,
intro intro,,,,,,,,,,,,
intro lol,,,,,,,,,,,,
intro music,,,,,,,,,,,,
intro music kudo,,,,,,,,,,,,
intro song,,,,,,,,,,,,
intro song destroy,,,,,,,,,,,,
intro stream,,,,,,,,,,,,
intro stream flip,,,,,,,,,,,,
intro work,,,,,,,,,,,,
invitational tourney,,,,,,,,,,,,
ist meine,,,,,,,,,,,,
ist meine doctor,,,,,,,,,,,,
italiaaaaa yu,,,,,,,,,,,,
italiaaaaa yu big,,,,,,,,,,,,
italian bmt,,,,,,,,,,,,
jagerbombomb twitch,,,,,,,,,,,,
jagerbombomb twitch remember,,,,,,,,,,,,
jajajaj amazing,,,,,,,,,,,,
jajajaj amazing doc,,,,,,,,,,,,
jajajajajajajajajajaa echooooo,,,,,,,,,,,,
jam hype,,,,,,,,,,,,
jam hype stream,,,,,,,,,,,,
jamie jre,,,,,,,,,,,,
jamie jre podcast,,,,,,,,,,,,
janni bandini,,,,,,,,,,,,
jaw acid,,,,,,,,,,,,
jaw acid trip,,,,,,,,,,,,
jaw line,,,,,,,,,,,,
jeez louis,,,,,,,,,,,,
jenova ff7,,,,,,,,,,,,
jes let,,,,,,,,,,,,
jesus chat,,,,,,,,,,,,
jesus chat fast,,,,,,,,,,,,
jesus christ,,,,,,,,,,,,
jesus christ doc,,,,,,,,,,,,
jhony boy,,,,,,,,,,,,
jid body,,,,,,,,,,,,
job doc,,,,,,,,,,,,
job doc excuse,,,,,,,,,,,,
job doc let,,,,,,,,,,,,
job excuse,,,,,,,,,,,,
job lambo,,,,,,,,,,,,
joe rogan,,,,,,,,,,,,
johhny mandini,,,,,,,,,,,,
johnny badini,,,,,,,,,,,,
johnny bandhini,,,,,,,,,,,,
johnny bandini,,,,,,,,,,,,
johnny bandini 10000th,,,,,,,,,,,,
johnny bandini 2x,,,,,,,,,,,,
johnny bandini _peek,,,,,,,,,,,,
johnny bandini kidnap,,,,,,,,,,,,
johnny bandinii,,,,,,,,,,,,
johnny bandiniii,,,,,,,,,,,,
johnny bo,,,,,,,,,,,,
johnny boi,,,,,,,,,,,,
johnny boy,,,,,,,,,,,,
johnny boy peaking,,,,,,,,,,,,
johnny firm,,,,,,,,,,,,
johnny firm handshakes,,,,,,,,,,,,
johnny mandini,,,,,,,,,,,,
johnny need,,,,,,,,,,,,
johnny need pay,,,,,,,,,,,,
johnny sound,,,,,,,,,,,,
johnny sound like,,,,,,,,,,,,
johnny van,,,,,,,,,,,,
johnny van wieney,,,,,,,,,,,,
johny bandini,,,,,,,,,,,,
join 420,,,,,,,,,,,,
join cc,,,,,,,,,,,,
join champion,,,,,,,,,,,,
join champion club,,,,,,,,,,,,
join champions,,,,,,,,,,,,
join champions club,,,,,,,,,,,,
join champs,,,,,,,,,,,,
join champs club,,,,,,,,,,,,
join doc,,,,,,,,,,,,
join doc today,,,,,,,,,,,,
join team,,,,,,,,,,,,
join team rocket,,,,,,,,,,,,
joint smoke,,,,,,,,,,,,
joker hai,,,,,,,,,,,,
joker hai lundd,,,,,,,,,,,,
joker return,,,,,,,,,,,,
joker return year,,,,,,,,,,,,
jon jones,,,,,,,,,,,,
jones alien,,,,,,,,,,,,
jones second,,,,,,,,,,,,
jones second tab,,,,,,,,,,,,
jonny bandini,,,,,,,,,,,,
jonny bandini hw,,,,,,,,,,,,
jonny boi,,,,,,,,,,,,
jonny make,,,,,,,,,,,,
jonny make alex,,,,,,,,,,,,
jonny news,,,,,,,,,,,,
jony boy,,,,,,,,,,,,
jose berhanu,,,,,,,,,,,,
jose berhanu great,,,,,,,,,,,,
jre alex,,,,,,,,,,,,
jre alex jones,,,,,,,,,,,,
jre podcast,,,,,,,,,,,,
judgement stop,,,,,,,,,,,,
judgement stop spamme,,,,,,,,,,,,
jump balcony,,,,,,,,,,,,
jump balcony guess,,,,,,,,,,,,
jump scare,,,,,,,,,,,,
jump scare ahhhhhhh,,,,,,,,,,,,
jumpscare rip,,,,,,,,,,,,
jumpscare rip alex,,,,,,,,,,,,
justice deliver,,,,,,,,,,,,
justice deliver stop,,,,,,,,,,,,
jw comm1,,,,,,,,,,,,
jw comm1 _comm2,,,,,,,,,,,,
kain mouse,,,,,,,,,,,,
kain mouse combo,,,,,,,,,,,,
kaka morning,,,,,,,,,,,,
kaka morning cup,,,,,,,,,,,,
kaka right,,,,,,,,,,,,
kakka today,,,,,,,,,,,,
kali la,,,,,,,,,,,,
kali la hahaahah,,,,,,,,,,,,
karate pant,,,,,,,,,,,,
kazeka8 stage,,,,,,,,,,,,
kazeka8 stage stop,,,,,,,,,,,,
kbg alax,,,,,,,,,,,,
keeeng richard,,,,,,,,,,,,
keyboard kain,,,,,,,,,,,,
keyboard kain mouse,,,,,,,,,,,,
khabibs retirement,,,,,,,,,,,,
khabibs retirement doc,,,,,,,,,,,,
ki want,,,,,,,,,,,,
ki want play,,,,,,,,,,,,
kick 8th,,,,,,,,,,,,
kick 8th gear,,,,,,,,,,,,
kick amd,,,,,,,,,,,,
kick open,,,,,,,,,,,,
kidnap alex,,,,,,,,,,,,
kidnap alien,,,,,,,,,,,,
kidnap lexx,,,,,,,,,,,,
kidnap van,,,,,,,,,,,,
kidnapped alex,,,,,,,,,,,,
kill alex,,,,,,,,,,,,
kill alex jid,,,,,,,,,,,,
kill alex punk,,,,,,,,,,,,
kill captain,,,,,,,,,,,,
kill captain alex,,,,,,,,,,,,
kill dog,,,,,,,,,,,,
kill everytime,,,,,,,,,,,,
kill everytime fake,,,,,,,,,,,,
kill nvidia,,,,,,,,,,,,
kind bizarre,,,,,,,,,,,,
kind bizarre world,,,,,,,,,,,,
kind music,,,,,,,,,,,,
kind music dr,,,,,,,,,,,,
king simps,,,,,,,,,,,,
kingrichard clap,,,,,,,,,,,,
kingrichard clap lobby,,,,,,,,,,,,
klein alex,,,,,,,,,,,,
kn 94,,,,,,,,,,,,
kn 94 time,,,,,,,,,,,,
knock park,,,,,,,,,,,,
knock park shoot,,,,,,,,,,,,
know alex,,,,,,,,,,,,
know alex year,,,,,,,,,,,,
know black,,,,,,,,,,,,
know black op,,,,,,,,,,,,
know dr,,,,,,,,,,,,
know dr disrespect,,,,,,,,,,,,
know kind,,,,,,,,,,,,
know kind music,,,,,,,,,,,,
know let,,,,,,,,,,,,
know let know,,,,,,,,,,,,
know read,,,,,,,,,,,,
know read 2x,,,,,,,,,,,,
know say,,,,,,,,,,,,
know sub,,,,,,,,,,,,
know sub honestly,,,,,,,,,,,,
know ta,,,,,,,,,,,,
kto pl,,,,,,,,,,,,
kudo creator,,,,,,,,,,,,
kya timepass,,,,,,,,,,,,
la caassaaa,,,,,,,,,,,,
la hahaahah,,,,,,,,,,,,
laides gentelmen,,,,,,,,,,,,
laides gentelmen champion,,,,,,,,,,,,
lambo _lambo,,,,,,,,,,,,
lambo _lambo _lambo,,,,,,,,,,,,
lambo dr,,,,,,,,,,,,
lambo got,,,,,,,,,,,,
lambo got steal,,,,,,,,,,,,
lambo litty,,,,,,,,,,,,
lambo sweat,,,,,,,,,,,,
lambo sweat drippinnoff,,,,,,,,,,,,
lamborghini garuda,,,,,,,,,,,,
lamborgini elbowcough,,,,,,,,,,,,
lane fast,,,,,,,,,,,,
lane fast man,,,,,,,,,,,,
lane stain,,,,,,,,,,,,
laptop matter,,,,,,,,,,,,
laptop matterz,,,,,,,,,,,,
late doc,,,,,,,,,,,,
late doc streaming,,,,,,,,,,,,
late early,,,,,,,,,,,,
late op,,,,,,,,,,,,
laugh yt,,,,,,,,,,,,
laugh yt yt,,,,,,,,,,,,
layer cake,,,,,,,,,,,,
layer cake busy,,,,,,,,,,,,
lazerpunk power,,,,,,,,,,,,
le expensive,,,,,,,,,,,,
le goooooooooooooooo,,,,,,,,,,,,
le money,,,,,,,,,,,,
le price,,,,,,,,,,,,
le price gg,,,,,,,,,,,,
le yayayayaya,,,,,,,,,,,,
leap drip,,,,,,,,,,,,
leap drip match,,,,,,,,,,,,
learn read,,,,,,,,,,,,
leatherface alex,,,,,,,,,,,,
leave arena,,,,,,,,,,,,
leave arena look,,,,,,,,,,,,
leave chat,,,,,,,,,,,,
leave floor,,,,,,,,,,,,
leave hang,,,,,,,,,,,,
leave hang comm1,,,,,,,,,,,,
leave locker,,,,,,,,,,,,
leave locker room,,,,,,,,,,,,
leave tho,,,,,,,,,,,,
leave tire,,,,,,,,,,,,
leave tree,,,,,,,,,,,,
leave tree oof,,,,,,,,,,,,
leave union,,,,,,,,,,,,
leave union representation,,,,,,,,,,,,
leave window,,,,,,,,,,,,
leave window open,,,,,,,,,,,,
leeeetttttts goooooo,,,,,,,,,,,,
leeeetttttts goooooo babyyyyyy,,,,,,,,,,,,
leg d4y,,,,,,,,,,,,
leg day,,,,,,,,,,,,
leg day doc,,,,,,,,,,,,
legend cc,,,,,,,,,,,,
legend disrespect,,,,,,,,,,,,
legend hide,,,,,,,,,,,,
legend hide temple,,,,,,,,,,,,
legend music,,,,,,,,,,,,
legend music heart,,,,,,,,,,,,
legend season,,,,,,,,,,,,
legend season trailer,,,,,,,,,,,,
legend word,,,,,,,,,,,,
legendary 2x,,,,,,,,,,,,
legendary 2x champ,,,,,,,,,,,,
legendary team,,,,,,,,,,,,
legit watching,,,,,,,,,,,,
legit watching boii,,,,,,,,,,,,
lego bricks,,,,,,,,,,,,
lego bricks count,,,,,,,,,,,,
lego news,,,,,,,,,,,,
lego news chance,,,,,,,,,,,,
les bo2,,,,,,,,,,,,
les gooo,,,,,,,,,,,,
les gooo cjat,,,,,,,,,,,,
lessss ggggoooooooo,,,,,,,,,,,,
lessss ggggoooooooo doccc,,,,,,,,,,,,
let 2x,,,,,,,,,,,,
let 8k,,,,,,,,,,,,
let 8k like,,,,,,,,,,,,
let _buffer1,,,,,,,,,,,,
let _buffer1 _snooze,,,,,,,,,,,,
let actually,,,,,,,,,,,,
let babe,,,,,,,,,,,,
let baby,,,,,,,,,,,,
let baby yayayayaya,,,,,,,,,,,,
let baby yayayayayayayayaya,,,,,,,,,,,,
let beat,,,,,,,,,,,,
let beat drop,,,,,,,,,,,,
let beyblade,,,,,,,,,,,,
let big,,,,,,,,,,,,
let big chat,,,,,,,,,,,,
let buffer1,,,,,,,,,,,,
let buffer1 _buffer1,,,,,,,,,,,,
let cc,,,,,,,,,,,,
let champ,,,,,,,,,,,,
let champion,,,,,,,,,,,,
let champion club,,,,,,,,,,,,
let champs,,,,,,,,,,,,
let check,,,,,,,,,,,,
let continue,,,,,,,,,,,,
let continue week,,,,,,,,,,,,
let countdown,,,,,,,,,,,,
let countdown baby,,,,,,,,,,,,
let crossplay,,,,,,,,,,,,
let doc,,,,,,,,,,,,
let doc _buffer2,,,,,,,,,,,,
let doc _giggle,,,,,,,,,,,,
let doc buffer1,,,,,,,,,,,,
let doc warcry,,,,,,,,,,,,
let doc win,,,,,,,,,,,,
let doc wrap,,,,,,,,,,,,
let gettttt,,,,,,,,,,,,
let gettttt ittttttt,,,,,,,,,,,,
let gioo,,,,,,,,,,,,
let goo,,,,,,,,,,,,
let gooo,,,,,,,,,,,,
let gooo _perfect,,,,,,,,,,,,
let gooo baby,,,,,,,,,,,,
let gooo black,,,,,,,,,,,,
let goooo,,,,,,,,,,,,
let goooo play,,,,,,,,,,,,
let gooooo,,,,,,,,,,,,
let gooooo bo,,,,,,,,,,,,
let goooooo,,,,,,,,,,,,
let goooooo cc,,,,,,,,,,,,
let gooooooo,,,,,,,,,,,,
let goooooooo,,,,,,,,,,,,
let gooooooooo,,,,,,,,,,,,
let gooooooooo doc,,,,,,,,,,,,
let goooooooooo,,,,,,,,,,,,
let goooooooooo bow,,,,,,,,,,,,
let gooooooooooo,,,,,,,,,,,,
let goooooooooooooo,,,,,,,,,,,,
let goooooooooooooo doctor,,,,,,,,,,,,
let gooooooooooooooo,,,,,,,,,,,,
let goooooooooooooooooo,,,,,,,,,,,,
let goooooooooooooooooooooooooooooo,,,,,,,,,,,,
let happen,,,,,,,,,,,,
let happen alex,,,,,,,,,,,,
let involved,,,,,,,,,,,,
let knock,,,,,,,,,,,,
let knock park,,,,,,,,,,,,
let know,,,,,,,,,,,,
let let,,,,,,,,,,,,
let let let,,,,,,,,,,,,
let light,,,,,,,,,,,,
let light todayyy,,,,,,,,,,,,
let make,,,,,,,,,,,,
let make donation,,,,,,,,,,,,
let oh,,,,,,,,,,,,
let oh baby,,,,,,,,,,,,
let pump,,,,,,,,,,,,
let pumped,,,,,,,,,,,,
let rack,,,,,,,,,,,,
let rack minimum,,,,,,,,,,,,
let rock,,,,,,,,,,,,
let rock stop,,,,,,,,,,,,
let rollo,,,,,,,,,,,,
let sean,,,,,,,,,,,,
let shoot,,,,,,,,,,,,
let shoot 3k,,,,,,,,,,,,
let ss,,,,,,,,,,,,
let ss gooooo,,,,,,,,,,,,
let start,,,,,,,,,,,,
let stink,,,,,,,,,,,,
let stink gooo,,,,,,,,,,,,
let today,,,,,,,,,,,,
let today doc,,,,,,,,,,,,
let vice,,,,,,,,,,,,
let vice heads,,,,,,,,,,,,
let wake,,,,,,,,,,,,
let wake morning,,,,,,,,,,,,
let win,,,,,,,,,,,,
let win doc,,,,,,,,,,,,
let yayayayayayaya,,,,,,,,,,,,
let yayayayayayayayayaayyay,,,,,,,,,,,,
let yayayyayayaya,,,,,,,,,,,,
letsss goooo,,,,,,,,,,,,
letsss goooo cc,,,,,,,,,,,,
letsssss gooooooo,,,,,,,,,,,,
letsssss gooooooo baaabbbyyyy,,,,,,,,,,,,
letsssssss gooooooo,,,,,,,,,,,,
letsssssss gooooooo doc,,,,,,,,,,,,
letter clue,,,,,,,,,,,,
level production,,,,,,,,,,,,
level streaming,,,,,,,,,,,,
lex bro,,,,,,,,,,,,
lex ex,,,,,,,,,,,,
lex ex ex,,,,,,,,,,,,
lex lex,,,,,,,,,,,,
lex lex ex,,,,,,,,,,,,
lex lex lex,,,,,,,,,,,,
lex661 alexxxxxxxx,,,,,,,,,,,,
lex661 buffer1,,,,,,,,,,,,
lex661 buffer1 _comm1,,,,,,,,,,,,
lie floor,,,,,,,,,,,,
life matter,,,,,,,,,,,,
lifetime dr,,,,,,,,,,,,
lifetime dr disrespect,,,,,,,,,,,,
light ligh,,,,,,,,,,,,
light lounge,,,,,,,,,,,,
light todayyy,,,,,,,,,,,,
like 15,,,,,,,,,,,,
like 15 minute,,,,,,,,,,,,
like 2x,,,,,,,,,,,,
like 2x yayayayayaya,,,,,,,,,,,,
like boomer,,,,,,,,,,,,
like button,,,,,,,,,,,,
like button cc,,,,,,,,,,,,
like champ,,,,,,,,,,,,
like click,,,,,,,,,,,,
like click people,,,,,,,,,,,,
like delay,,,,,,,,,,,,
like dis,,,,,,,,,,,,
like doc,,,,,,,,,,,,
like doc work,,,,,,,,,,,,
like doom,,,,,,,,,,,,
like doom inspire,,,,,,,,,,,,
like feel,,,,,,,,,,,,
like fox,,,,,,,,,,,,
like fox pump,,,,,,,,,,,,
like freak,,,,,,,,,,,,
like gress,,,,,,,,,,,,
like gress revizia,,,,,,,,,,,,
like intro,,,,,,,,,,,,
like jenova,,,,,,,,,,,,
like jenova ff7,,,,,,,,,,,,
like legendary,,,,,,,,,,,,
like legendary 2x,,,,,,,,,,,,
like like,,,,,,,,,,,,
like like like,,,,,,,,,,,,
like lol,,,,,,,,,,,,
like lounge,,,,,,,,,,,,
like lounge elevator,,,,,,,,,,,,
like love,,,,,,,,,,,,
like love rage,,,,,,,,,,,,
like mind,,,,,,,,,,,,
like mind monday,,,,,,,,,,,,
like pickle,,,,,,,,,,,,
like real,,,,,,,,,,,,
like real soldier,,,,,,,,,,,,
like rocket,,,,,,,,,,,,
like rocket grunt,,,,,,,,,,,,
like shroud,,,,,,,,,,,,
like smoove,,,,,,,,,,,,
like smoove baby,,,,,,,,,,,,
like stream,,,,,,,,,,,,
like time,,,,,,,,,,,,
like time champion,,,,,,,,,,,,
like twitch,,,,,,,,,,,,
like twitch prime,,,,,,,,,,,,
like video,,,,,,,,,,,,
like video 2x,,,,,,,,,,,,
like video champs,,,,,,,,,,,,
like video support,,,,,,,,,,,,
like videooooooooooooo,,,,,,,,,,,,
like year,,,,,,,,,,,,
like year ago,,,,,,,,,,,,
like year model,,,,,,,,,,,,
like year old,,,,,,,,,,,,
like yesterday,,,,,,,,,,,,
likes cmon,,,,,,,,,,,,
likes cmon chat,,,,,,,,,,,,
likie roll,,,,,,,,,,,,
likie roll outta,,,,,,,,,,,,
lily valley,,,,,,,,,,,,
lily valley reference,,,,,,,,,,,,
link goodbye,,,,,,,,,,,,
link goodbye stop,,,,,,,,,,,,
link playlist,,,,,,,,,,,,
link playlist spotify,,,,,,,,,,,,
link work,,,,,,,,,,,,
listen doc,,,,,,,,,,,,
listen doc music,,,,,,,,,,,,
listen watch,,,,,,,,,,,,
listen watch monday,,,,,,,,,,,,
lit edit,,,,,,,,,,,,
lit edit bro,,,,,,,,,,,,
little know,,,,,,,,,,,,
little know alex,,,,,,,,,,,,
little old,,,,,,,,,,,,
little old button,,,,,,,,,,,,
litty lit,,,,,,,,,,,,
live 22,0.632455532033676,0.1778078083562211,-0.316227766016838,0.5414697392755848,-0.316227766016838,0.5414697392755848,-0.316227766016838,0.5414697392755848,0.632455532033676,0.1778078083562211,-0.316227766016838,0.5414697392755848
live 22 minute,0.632455532033676,0.1778078083562211,-0.316227766016838,0.5414697392755848,-0.316227766016838,0.5414697392755848,-0.316227766016838,0.5414697392755848,0.632455532033676,0.1778078083562211,-0.316227766016838,0.5414697392755848
live chat,,,,,,,,,,,,
live chat mode,,,,,,,,,,,,
live hour,,,,,,,,,,,,
live matter,,,,,,,,,,,,
live oklahoma,,,,,,,,,,,,
live oklahoma homie,,,,,,,,,,,,
live stream,,,,,,,,,,,,
live stream doc,,,,,,,,,,,,
lives matter,,,,,,,,,,,,
living legend,,,,,,,,,,,,
living legend disrespect,,,,,,,,,,,,
load ready,,,,,,,,,,,,
load ready watch,,,,,,,,,,,,
lobby time,,,,,,,,,,,,
lock arena,,,,,,,,,,,,
lock door,,,,,,,,,,,,
lock lambo,,,,,,,,,,,,
locker nice,,,,,,,,,,,,
locker number,,,,,,,,,,,,
locker number mark,,,,,,,,,,,,
locker room,,,,,,,,,,,,
locker room alex,,,,,,,,,,,,
locker room blunt,,,,,,,,,,,,
locker room need,,,,,,,,,,,,
lodoo laleet,,,,,,,,,,,,
lodoo lolot,,,,,,,,,,,,
lodu laleet,,,,,,,,,,,,
lodu lalit,,,,,,,,,,,,
lodu lolot,,,,,,,,,,,,
lol 12k,,,,,,,,,,,,
lol 12k pog,,,,,,,,,,,,
lol alex,,,,,,,,,,,,
lol doc,,,,,,,,,,,,
lol doc kill,,,,,,,,,,,,
lol dr,,,,,,,,,,,,
lol kiddo,,,,,,,,,,,,
lol lol,,,,,,,,,,,,
lol lol lol,,,,,,,,,,,,
lol music,,,,,,,,,,,,
lol music play,,,,,,,,,,,,
lol scream,,,,,,,,,,,,
lol wait,,,,,,,,,,,,
lol wait hour,,,,,,,,,,,,
long intro,,,,,,,,,,,,
long start,,,,,,,,,,,,
long start rage,,,,,,,,,,,,
long starting,,,,,,,,,,,,
long starting screen,,,,,,,,,,,,
long til,,,,,,,,,,,,
long til starts,,,,,,,,,,,,
long time,,,,,,,,,,,,
look alex,,,,,,,,,,,,
look arms,,,,,,,,,,,,
look arms _buffer2,,,,,,,,,,,,
look box,,,,,,,,,,,,
look cute,,,,,,,,,,,,
look cute tall,,,,,,,,,,,,
look extra,,,,,,,,,,,,
look extra today,,,,,,,,,,,,
look incredible,,,,,,,,,,,,
look incredible doc,,,,,,,,,,,,
look jaw,,,,,,,,,,,,
look jaw line,,,,,,,,,,,,
look like,,,,,,,,,,,,
look like doom,,,,,,,,,,,,
look like lol,,,,,,,,,,,,
look like mind,,,,,,,,,,,,
look like year,,,,,,,,,,,,
look likie,,,,,,,,,,,,
look likie roll,,,,,,,,,,,,
look state,,,,,,,,,,,,
look state locker,,,,,,,,,,,,
lookin sharp,,,,,,,,,,,,
looove goodvibe,,,,,,,,,,,,
loser immediately,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
loser immediately dislike,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
losing rounnd,,,,,,,,,,,,
lot gucci,,,,,,,,,,,,
lot gucci getting,,,,,,,,,,,,
lounge elevator,,,,,,,,,,,,
love 2nite,,,,,,,,,,,,
love _buffer2,,,,,,,,,,,,
love _buffer2 _buffer2,,,,,,,,,,,,
love _love,,,,,,,,,,,,
love _love _comm1,,,,,,,,,,,,
love _love _love,,,,,,,,,,,,
love _love shout,,,,,,,,,,,,
love _yaya,,,,,,,,,,,,
love _yaya _warcry,,,,,,,,,,,,
love alex,,,,,,,,,,,,
love alex doc,,,,,,,,,,,,
love arena,,,,,,,,,,,,
love arena _love,,,,,,,,,,,,
love black,,,,,,,,,,,,
love black op,,,,,,,,,,,,
love bump,,,,,,,,,,,,
love bump elevator,,,,,,,,,,,,
love club,,,,,,,,,,,,
love club chat,,,,,,,,,,,,
love daddy,,,,,,,,,,,,
love dis,,,,,,,,,,,,
love dis track,,,,,,,,,,,,
love doc,,,,,,,,,,,,
love doc _love,,,,,,,,,,,,
love doc dallas,,,,,,,,,,,,
love doc live,,,,,,,,,,,,
love doctor,,,,,,,,,,,,
love dr,,,,,,,,,,,,
love entertaining,,,,,,,,,,,,
love entertaining personality,,,,,,,,,,,,
love ill,,,,,,,,,,,,
love ill make,,,,,,,,,,,,
love jonny,,,,,,,,,,,,
love jonny news,,,,,,,,,,,,
love lol,,,,,,,,,,,,
love member,,,,,,,,,,,,
love member club,,,,,,,,,,,,
love new,,,,,,,,,,,,
love new transition,,,,,,,,,,,,
love outfit,,,,,,,,,,,,
love outfit rogue,,,,,,,,,,,,
love rage,,,,,,,,,,,,
love think,,,,,,,,,,,,
love tonighttttttt,,,,,,,,,,,,
love uuu,,,,,,,,,,,,
love video,,,,,,,,,,,,
love watch,,,,,,,,,,,,
love watch twitch,,,,,,,,,,,,
love ya,,,,,,,,,,,,
love ya doc,,,,,,,,,,,,
love zfam,,,,,,,,,,,,
love zfam champion,,,,,,,,,,,,
loved intro,,,,,,,,,,,,
loved intro addition,,,,,,,,,,,,
loveee raauuuuullllllll,,,,,,,,,,,,
low spec,,,,,,,,,,,,
low spec pc,,,,,,,,,,,,
luck doc,,,,,,,,,,,,
luck doc troop,,,,,,,,,,,,
lul lul,,,,,,,,,,,,
lul lul lul,,,,,,,,,,,,
lund hi,,,,,,,,,,,,
lund hi dekho,,,,,,,,,,,,
mad amd,,,,,,,,,,,,
mad amd reveal,,,,,,,,,,,,
mad respect,,,,,,,,,,,,
mad respect production,,,,,,,,,,,,
maintenance crew,,,,,,,,,,,,
make alex,,,,,,,,,,,,
make bleed,,,,,,,,,,,,
make bleed doc,,,,,,,,,,,,
make comfyyyy,,,,,,,,,,,,
make donation,,,,,,,,,,,,
make donation rich,,,,,,,,,,,,
make fake,,,,,,,,,,,,
make fake id,,,,,,,,,,,,
make gaming,,,,,,,,,,,,
make gaming fun,,,,,,,,,,,,
make happy,,,,,,,,,,,,
make happy baaaby,,,,,,,,,,,,
make member,,,,,,,,,,,,
make member chat,,,,,,,,,,,,
make remember,,,,,,,,,,,,
make sick,,,,,,,,,,,,
make sick _warcry,,,,,,,,,,,,
make solid,,,,,,,,,,,,
make solid gold,,,,,,,,,,,,
make sooo,,,,,,,,,,,,
make sooo proud,,,,,,,,,,,,
make turn,,,,,,,,,,,,
make turn head,,,,,,,,,,,,
make understand,,,,,,,,,,,,
make understand doc,,,,,,,,,,,,
making varsity,,,,,,,,,,,,
making varsity athlete,,,,,,,,,,,,
male energy,,,,,,,,,,,,
man doctor,,,,,,,,,,,,
man donate,,,,,,,,,,,,
man donate stream,,,,,,,,,,,,
man dr,,,,,,,,,,,,
man dr sidrespect,,,,,,,,,,,,
man geet,,,,,,,,,,,,
man great,,,,,,,,,,,,
man know,,,,,,,,,,,,
man know kind,,,,,,,,,,,,
man love,,,,,,,,,,,,
man mon,,,,,,,,,,,,
man msi,,,,,,,,,,,,
man msi 3080,,,,,,,,,,,,
man myth,,,,,,,,,,,,
man myth legend,,,,,,,,,,,,
man random,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
man random clown,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
man richhhhhhhhhhhhhhhhh,,,,,,,,,,,,
man way,,,,,,,,,,,,
man way veiw,,,,,,,,,,,,
man wow,,,,,,,,,,,,
man yaya,,,,,,,,,,,,
man yaya _yaya,,,,,,,,,,,,
mark _buffer2,,,,,,,,,,,,
mark owens,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
mark owens 21,,,,,,,,,,,,
mark owens chat,,,,,,,,,,,,
mark owens drop,,,,,,,,,,,,
