,Direct Harassment corr coeff,Direct Harassment p-val,Hate Speech corr coeff,Hate Speech p-val,Others corr coeff,Others p-val,Sexual Harassment corr coeff,Sexual Harassment p-val,Toxic corr coeff,Toxic p-val,Trolling corr coeff,Trolling p-val
action force,,,,,,,,,,,,
actor gate,,,,,,,,,,,,
ad biden,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
ad state,,,,,,,,,,,,
admin glorify,,,,,,,,,,,,
administration make,,,,,,,,,,,,
admit communist,0.674199862463242,0.14192744777405547,0.0,1.0,-0.5393598899705937,0.2694125126761958,-0.5393598899705937,0.2694125126761958,0.0,1.0,0.40451991747794525,0.42631720794036876
admit extensive,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
adrienne ðÿ,,,,,,,,,,,,
af1 af2,,,,,,,,,,,,
af1 approach,,,,,,,,,,,,
af1 come,,,,,,,,,,,,
afraid raise,,,,,,,,,,,,
african american,,,,,,,,,,,,
african americans,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
againðÿ ðÿ,,,,,,,,,,,,
ahead 197,,,,,,,,,,,,
air force,,,,,,,,,,,,
air harris,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
airforce c32a,,,,,,,,,,,,
airforce halfway,,,,,,,,,,,,
airmen trump,,,,,,,,,,,,
aka hot,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
aka hyena,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
al 36830,,,,,,,,,,,,
alberta canada,,,,,,,,,,,,
alex jones,,,,,,,,,,,,
algoruthem channel,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
alien trump,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
alkam tursun,,,,,,,,,,,,
allow peoples,,,,,,,,,,,,
allow trump,,,,,,,,,,,,
allðÿ jedi,,,,,,,,,,,,
alot people,0.4472135954999579,0.373900966300059,0.4472135954999579,0.373900966300059,-0.4472135954999579,0.373900966300059,-0.4472135954999579,0.373900966300059,0.4472135954999579,0.373900966300059,-0.4472135954999579,0.373900966300059
alright pence,,,,,,,,,,,,
alter election,,,,,,,,,,,,
amazing coverage,,,,,,,,,,,,
amazing crowd,,,,,,,,,,,,
amazing man,,,,,,,,,,,,
amazing president,,,,,,,,,,,,
amazing speaker,,,,,,,,,,,,
amazing speech,,,,,,,,,,,,
amazon com,,,,,,,,,,,,
amen amen,,,,,,,,,,,,
amen brother,,,,,,,,,,,,
amen god,,,,,,,,,,,,
amen thank,,,,,,,,,,,,
amen vice,,,,,,,,,,,,
amen ðÿ,,,,,,,,,,,,
amendment 2nd,,,,,,,,,,,,
amendment stake,,,,,,,,,,,,
america _rsbnusa2,,,,,,,,,,,,
america amen,,,,,,,,,,,,
america america,,,,,,,,,,,,
america american,0.7745966692414834,0.07048399691021993,0.46475800154489,0.3530568618495133,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465
america beacon,,,,,,,,,,,,
america bear,,,,,,,,,,,,
america beautiful,,,,,,,,,,,,
america biden,-0.3098386676965934,0.5501142545045465,0.7745966692414834,0.07048399691021993,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,0.46475800154489,0.3530568618495133
america cccp,,,,,,,,,,,,
america communist,-0.3098386676965934,0.5501142545045465,0.7745966692414834,0.07048399691021993,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,0.46475800154489,0.3530568618495133
america country,,,,,,,,,,,,
america cut,,,,,,,,,,,,
america donald,,,,,,,,,,,,
america fall,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
america family,,,,,,,,,,,,
america forever,,,,,,,,,,,,
america free,,,,,,,,,,,,
america freedom,,,,,,,,,,,,
america god,,,,,,,,,,,,
america good,,,,,,,,,,,,
america great,,,,,,,,,,,,
america greatest,,,,,,,,,,,,
america islamic,-0.3098386676965934,0.5501142545045465,0.7745966692414834,0.07048399691021993,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,0.46475800154489,0.3530568618495133,-0.3098386676965934,0.5501142545045465
america land,,,,,,,,,,,,
america let,,,,,,,,,,,,
america love,,,,,,,,,,,,
america make,,,,,,,,,,,,
america mexican,,,,,,,,,,,,
america need,,,,,,,,,,,,
america novel,,,,,,,,,,,,
america patriot,,,,,,,,,,,,
america people,,,,,,,,,,,,
america pray,,,,,,,,,,,,
america president,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
america ready,,,,,,,,,,,,
america red,,,,,,,,,,,,
america return,,,,,,,,,,,,
america right,,,,,,,,,,,,
america saith,,,,,,,,,,,,
america servant,,,,,,,,,,,,
america socialism,,,,,,,,,,,,
america strong,,,,,,,,,,,,
america thank,,,,,,,,,,,,
america thanksdoc,,,,,,,,,,,,
america theory,,,,,,,,,,,,
america track,,,,,,,,,,,,
america trump,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
america vote,0.13284223283101432,0.8019087881019875,0.6642111641550715,0.15020042233101136,-0.5313689313240573,0.27796339331848685,-0.5313689313240573,0.27796339331848685,-0.13284223283101432,0.8019087881019875,0.3985266984930429,0.43385766067017734
america wake,-0.3098386676965934,0.5501142545045465,0.46475800154489,0.3530568618495133,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,0.7745966692414834,0.07048399691021993,-0.3098386676965934,0.5501142545045465
america want,-0.316227766016838,0.5414697392755848,0.632455532033676,0.1778078083562211,0.632455532033676,0.1778078083562211,-0.316227766016838,0.5414697392755848,-0.316227766016838,0.5414697392755848,-0.316227766016838,0.5414697392755848
america win,,,,,,,,,,,,
america wins,,,,,,,,,,,,
america world,,,,,,,,,,,,
america year,,,,,,,,,,,,
america âœšâœšâœšâœšâœšâœšâœšâœšâœšâœšâœšâœš,,,,,,,,,,,,
america ðÿ,,,,,,,,,,,,
america ðÿš,,,,,,,,,,,,
american citizen,,,,,,,,,,,,
american dream,0.7745966692414834,0.07048399691021993,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,0.46475800154489,0.3530568618495133
american great,,,,,,,,,,,,
american hero,,,,,,,,,,,,
american history,,,,,,,,,,,,
american hope,,,,,,,,,,,,
american jobs,,,,,,,,,,,,
american justice,,,,,,,,,,,,
american love,,,,,,,,,,,,
american patriot,,,,,,,,,,,,
american patriots,,,,,,,,,,,,
